repayment_id,loan_id,repayment_amount,repayment_date
RP12754,LN10757,7133.4,2024-07-07 02:08:58
RP12755,LN10892,1899.59,2024-11-27 21:32:59
RP12756,LN11806,9082.72,2025-10-21 09:50:53
RP12757,LN11790,7817.22,2024-10-10 18:50:52
RP12758,LN10914,14346.21,2022-01-11 14:31:51
RP12759,LN11816,14188.27,2024-04-11 22:08:08
RP12760,LN10657,9234.1,2025-02-12 21:54:58
RP12761,LN10721,13484.84,2025-06-23 18:50:52
RP12762,LN11772,17257.76,2022-01-19 15:20:36
RP12763,LN10060,2095.12,2022-01-21 06:54:41
RP12764,LN10222,3844.43,2024-09-08 18:43:52
RP12765,LN10498,9883.46,2023-09-12 08:35:23
RP12766,LN11981,16987.46,2022-02-22 22:33:02
RP12767,LN11896,10619.61,2022-01-22 10:57:04
RP12768,LN11760,4474.39,2023-06-02 12:21:56
RP12769,LN10812,18996.94,2022-02-25 19:19:10
RP12770,LN10112,5256.81,2022-03-17 08:50:18
RP12771,LN11474,16734.04,2024-08-30 11:10:42
RP12772,LN10514,19987.34,2022-10-16 05:36:22
RP12773,LN10060,12599.14,2024-12-16 06:06:52
RP12774,LN11473,4671.39,2023-11-03 04:49:01
RP12775,LN11074,10478.51,2024-08-17 06:10:58
RP12776,LN10515,13908.04,2023-01-24 18:48:13
RP12777,LN11772,3632.93,2022-11-14 23:53:16
RP12778,LN11931,19557.59,2023-01-17 14:13:44
RP12779,LN11212,19188.84,2022-05-19 14:15:23
RP12780,LN11734,10612.92,2022-10-22 11:18:27
RP12781,LN11626,16503.55,2022-10-15 21:39:56
RP12782,LN11277,19818.97,2022-10-16 07:53:27
RP12783,LN11580,13705.77,2025-07-21 01:20:56
RP12784,LN10866,12166.65,2025-07-16 03:38:17
RP12785,LN11454,12560.15,2023-06-12 00:02:19
RP12786,LN10265,11122.33,2025-10-14 04:45:23
RP12787,LN10256,18193.16,2023-06-09 20:43:05
RP12788,LN11886,3631.76,2023-12-06 02:55:38
RP12789,LN10940,10145.31,2022-01-29 17:09:06
RP12790,LN10055,1286.76,2025-02-06 15:28:42
RP12791,LN10840,17926.66,2023-08-20 07:57:36
RP12792,LN10127,6944.73,2025-07-25 20:54:44
RP12793,LN11112,9984.78,2023-07-07 08:43:09
RP12794,LN10097,13136.98,2025-07-04 09:23:19
RP12795,LN11459,3311.47,2022-03-14 09:00:12
RP12796,LN11331,15291.35,2025-10-20 03:20:11
RP12797,LN10380,10644.34,2024-05-24 17:06:45
RP12798,LN10380,2263.14,2025-09-25 15:07:47
RP12799,LN10892,3888.29,2025-02-19 06:07:02
RP12800,LN10055,12271.49,2023-04-03 08:03:04
RP12801,LN10579,9208.43,2025-08-22 13:43:29
RP12802,LN10358,18273.3,2024-11-05 00:27:29
RP12803,LN11626,13637.43,2022-01-11 02:49:00
RP12804,LN11127,12305.29,2024-08-22 09:49:56
RP12805,LN11259,14757.23,2025-04-30 15:02:43
RP12806,LN11812,10764.72,2023-04-23 00:20:37
RP12807,LN11920,10137.2,2024-10-04 17:29:57
RP12808,LN11876,19594.84,2024-03-30 13:47:54
RP12809,LN10062,18085.43,2024-08-04 12:15:51
RP12810,LN11762,4395.7,2023-06-14 23:14:42
RP12811,LN11824,4870.81,2023-04-28 18:32:45
RP12812,LN10827,6026.57,2024-02-03 08:09:15
RP12813,LN11415,14875.52,2024-07-27 20:38:50
RP12814,LN10359,18781.85,2022-09-26 06:44:15
RP12815,LN11279,3381.74,2024-10-13 22:26:22
RP12816,LN11953,19905.77,2024-10-22 22:35:07
RP12817,LN10118,7159.0,2023-09-08 07:20:58
RP12818,LN10049,7536.89,2023-05-01 00:22:28
RP12819,LN11367,11132.73,2023-03-18 14:41:25
RP12820,LN10282,2835.57,2024-09-22 08:05:24
RP12821,LN11389,18541.13,2024-03-14 00:14:40
RP12822,LN11791,1368.59,2024-11-11 08:31:04
RP12823,LN11346,1134.24,2022-12-19 11:55:28
RP12824,LN10991,19439.76,2024-05-14 20:03:15
RP12825,LN11577,8635.43,2025-10-21 16:49:59
RP12826,LN10058,5709.14,2022-12-21 01:17:11
RP12827,LN10368,6249.39,2022-03-19 17:55:46
RP12828,LN10308,10378.47,2022-10-29 22:22:54
RP12829,LN10760,18000.63,2022-12-11 16:08:36
RP12830,LN10388,15191.39,2023-08-31 04:11:37
RP12831,LN11079,4291.3,2022-05-25 10:54:26
RP12832,LN11828,7501.38,2025-10-15 04:58:09
RP12833,LN10196,9060.96,2024-10-05 21:00:22
RP12834,LN10729,19792.63,2025-01-12 20:56:47
RP12835,LN11898,15800.75,2025-07-08 15:34:47
RP12836,LN10374,10311.39,2024-07-19 20:50:55
RP12837,LN10690,5702.33,2022-09-28 00:42:43
RP12838,LN11623,3966.8,2023-06-28 17:27:00
RP12839,LN10493,4252.19,2022-05-04 02:10:27
RP12840,LN10660,7328.53,2024-07-07 02:53:02
RP12841,LN11491,11024.86,2022-06-02 10:38:39
RP12842,LN10264,4240.55,2024-01-24 12:46:19
RP12843,LN11422,14965.86,2023-05-12 18:14:45
RP12844,LN11265,18774.99,2025-09-09 14:28:18
RP12845,LN10002,11019.6,2023-09-13 00:46:56
RP12846,LN10730,7941.84,2023-02-13 13:32:27
RP12847,LN10387,14280.28,2024-11-18 01:06:01
RP12848,LN11041,14120.54,2022-12-29 08:48:29
RP12849,LN11324,16507.14,2024-09-21 13:17:25
RP12850,LN11182,18728.8,2022-06-09 23:11:23
RP12851,LN10443,7496.81,2025-04-01 17:49:35
RP12852,LN10811,3471.17,2023-09-24 18:24:48
RP12853,LN11305,18206.81,2022-07-22 21:12:37
RP12854,LN10340,4485.56,2024-08-08 12:23:13
RP12855,LN10039,7729.46,2023-03-06 06:48:26
RP12856,LN11172,9011.59,2025-10-10 11:17:02
RP12857,LN10425,17335.6,2024-03-20 15:55:46
RP12858,LN11846,12101.63,2022-10-02 08:15:48
RP12859,LN11913,12358.89,2022-11-20 06:35:32
RP12860,LN10361,15639.52,2024-03-30 13:57:05
RP12861,LN10610,19965.68,2024-10-24 15:35:19
RP12862,LN10345,19323.68,2022-08-28 20:00:23
RP12863,LN10944,3482.2,2023-03-13 22:00:53
RP12864,LN10491,19706.44,2025-04-28 04:47:21
RP12865,LN11375,14762.98,2025-10-16 00:12:58
RP12866,LN11786,13088.9,2022-12-11 10:48:24
RP12867,LN11597,8533.7,2022-02-12 17:46:22
RP12868,LN10944,19851.16,2025-06-18 00:41:12
RP12869,LN11144,6994.9,2025-01-26 07:41:09
RP12870,LN11422,19017.7,2024-04-24 05:36:46
RP12871,LN10539,7762.82,2022-12-14 00:39:09
RP12872,LN11465,3698.12,2023-10-06 23:07:33
RP12873,LN10328,12960.09,2025-04-11 03:58:48
RP12874,LN11092,17699.31,2025-05-25 08:10:19
RP12875,LN10646,19006.04,2025-09-04 05:28:24
RP12876,LN10237,16564.83,2022-12-14 04:12:21
RP12877,LN10661,8546.69,2024-08-11 04:23:01
RP12878,LN10312,15727.69,2022-07-23 15:12:19
RP12879,LN10596,1417.95,2023-03-18 00:30:10
RP12880,LN11746,4490.52,2023-08-26 16:16:36
RP12881,LN10080,11895.0,2025-09-15 21:45:05
RP12882,LN11994,6395.03,2023-04-12 00:54:48
RP12883,LN10369,13795.56,2024-06-06 04:38:54
RP12884,LN10889,14075.27,2022-11-30 09:31:52
RP12885,LN10606,12703.18,2025-03-09 00:57:26
RP12886,LN10831,14417.91,2023-01-15 13:14:35
RP12887,LN10903,6909.28,2024-08-05 20:08:01
RP12888,LN11569,5133.78,2024-08-11 00:25:19
RP12889,LN11858,1201.36,2022-12-07 07:22:23
RP12890,LN11255,13491.69,2023-04-29 00:56:45
RP12891,LN10942,12122.97,2024-07-20 14:03:26
RP12892,LN10059,7316.99,2025-06-04 01:51:30
RP12893,LN10506,7595.42,2022-09-06 15:19:26
RP12894,LN10273,5018.59,2025-06-15 14:58:19
RP12895,LN10099,7537.57,2023-06-01 16:41:44
RP12896,LN10294,6751.1,2025-06-03 03:29:38
RP12897,LN10724,19467.55,2025-01-23 18:36:29
RP12898,LN10899,10533.66,2024-04-14 21:44:13
RP12899,LN11947,12055.9,2024-02-26 22:53:00
RP12900,LN11251,1397.86,2023-12-14 08:31:53
RP12901,LN10619,16720.94,2025-01-03 23:22:28
RP12902,LN10752,15347.65,2024-11-27 22:27:57
RP12903,LN10090,10754.5,2025-07-12 20:02:31
RP12904,LN10648,15768.55,2024-11-18 07:26:58
RP12905,LN10561,4110.41,2022-01-30 01:27:45
RP12906,LN11928,9505.95,2022-07-02 04:18:28
RP12907,LN10667,5558.7,2023-02-04 12:44:38
RP12908,LN10109,12252.21,2022-01-03 10:59:42
RP12909,LN11746,12826.39,2025-10-07 07:16:52
RP12910,LN11976,19723.11,2023-12-21 22:23:03
RP12911,LN10997,1363.0,2023-01-05 15:24:45
RP12912,LN11541,7803.43,2024-05-18 17:49:56
RP12913,LN10243,19005.21,2024-12-27 04:50:47
RP12914,LN11150,19414.56,2023-12-02 20:56:56
RP12915,LN10368,11827.48,2025-04-05 03:56:51
RP12916,LN11575,11779.45,2024-03-06 20:08:41
RP12917,LN11493,9056.19,2024-10-12 02:40:51
RP12918,LN10253,5048.97,2022-01-05 21:21:36
RP12919,LN10240,2419.22,2024-06-18 19:57:42
RP12920,LN10507,8289.18,2025-02-08 08:04:40
RP12921,LN11250,7559.53,2025-08-24 01:39:07
RP12922,LN11118,11518.14,2023-11-16 05:05:51
RP12923,LN11968,7598.5,2025-05-03 10:18:55
RP12924,LN10921,9177.43,2022-04-26 01:53:55
RP12925,LN11900,12499.14,2023-01-09 19:55:26
RP12926,LN11879,14412.59,2024-12-15 05:21:50
RP12927,LN11348,1248.5,2025-06-16 16:11:37
RP12928,LN10724,5011.59,2022-07-05 20:46:34
RP12929,LN10692,4586.04,2023-12-03 05:14:58
RP12930,LN11515,8930.4,2025-06-30 18:14:04
RP12931,LN11018,2522.77,2023-02-23 06:12:30
RP12932,LN11685,18138.86,2024-01-25 00:32:17
RP12933,LN10087,9050.66,2024-12-15 19:18:42
RP12934,LN11208,16809.24,2024-05-27 18:17:07
RP12935,LN10866,18520.21,2022-04-26 12:10:46
RP12936,LN11348,4871.78,2023-04-24 20:03:16
RP12937,LN11520,10418.75,2024-03-15 21:53:15
RP12938,LN10014,19432.65,2023-08-27 03:27:09
RP12939,LN10166,16599.49,2024-06-06 06:17:17
RP12940,LN11189,1812.45,2024-08-05 06:24:17
RP12941,LN10261,19400.43,2023-10-31 03:33:49
RP12942,LN11554,1440.38,2022-02-23 06:29:05
RP12943,LN10592,1645.79,2022-02-04 22:58:57
RP12944,LN11657,13240.89,2024-01-08 08:48:05
RP12945,LN10513,13040.43,2022-04-27 02:08:03
RP12946,LN10306,16711.95,2024-06-28 16:05:05
RP12947,LN11052,6769.63,2023-04-15 04:23:34
RP12948,LN11560,10189.69,2023-10-05 13:40:43
RP12949,LN11967,17237.86,2022-06-03 08:51:47
RP12950,LN11570,15355.48,2023-11-23 01:24:54
RP12951,LN10868,9074.34,2025-04-23 18:37:56
RP12952,LN10940,17187.23,2022-11-06 15:49:41
RP12953,LN10531,10165.82,2022-08-29 22:31:40
RP12954,LN11230,11078.86,2025-07-07 15:25:22
RP12955,LN10111,12133.34,2025-06-26 22:49:45
RP12956,LN10457,8080.23,2023-08-10 02:42:23
RP12957,LN10223,6454.03,2024-08-19 04:14:37
RP12958,LN11844,13898.7,2024-05-09 00:29:34
RP12959,LN11351,3985.82,2023-11-18 09:12:52
RP12960,LN11120,10514.04,2024-06-23 04:17:45
RP12961,LN11984,7052.55,2025-10-21 04:11:21
RP12962,LN10111,8231.19,2023-09-15 13:54:29
RP12963,LN11177,9769.29,2023-10-03 12:13:07
RP12964,LN11513,4863.43,2024-10-28 05:15:21
RP12965,LN10111,10301.96,2024-12-01 11:22:08
RP12966,LN10772,14964.62,2024-12-04 03:56:37
RP12967,LN10443,5459.52,2025-08-26 11:38:50
RP12968,LN11461,17206.46,2023-02-07 00:36:56
RP12969,LN10767,9249.96,2024-06-21 15:31:40
RP12970,LN11217,15158.94,2022-06-24 20:44:15
RP12971,LN10063,13920.5,2025-05-17 03:47:19
RP12972,LN11681,8736.49,2025-08-01 22:26:04
RP12973,LN10672,16417.57,2024-12-01 13:28:55
RP12974,LN10649,1568.77,2022-09-25 17:03:51
RP12975,LN10389,5954.73,2023-08-17 05:02:01
RP12976,LN11008,1220.34,2024-09-06 03:28:15
RP12977,LN11702,16065.18,2022-03-22 07:55:38
RP12978,LN11318,3557.69,2024-10-31 05:40:25
RP12979,LN11228,8775.05,2023-04-09 22:00:31
RP12980,LN11533,12604.0,2023-01-29 16:59:15
RP12981,LN10040,19435.31,2023-01-15 20:44:46
RP12982,LN10170,19996.44,2022-10-09 02:52:09
RP12983,LN11144,17529.46,2024-09-28 18:16:21
RP12984,LN11611,11214.71,2023-06-19 08:35:22
RP12985,LN11726,3516.98,2023-10-16 05:02:39
RP12986,LN11140,7861.0,2024-06-07 15:37:06
RP12987,LN11368,17440.94,2025-10-07 03:26:07
RP12988,LN10129,19182.58,2024-11-10 03:26:14
RP12989,LN11397,13489.96,2023-02-16 18:41:17
RP12990,LN11602,16312.23,2023-04-01 11:32:40
RP12991,LN11328,16176.95,2024-01-02 11:00:41
RP12992,LN11924,19291.96,2022-01-26 07:29:49
RP12993,LN11834,16366.95,2025-08-07 14:54:39
RP12994,LN10594,7904.06,2025-05-07 17:22:48
RP12995,LN11921,10059.01,2022-08-16 09:06:55
RP12996,LN10444,5648.18,2024-03-11 08:15:17
RP12997,LN11842,3962.41,2024-04-25 08:42:44
RP12998,LN11812,7708.94,2023-12-19 23:05:27
RP12999,LN11804,13788.6,2025-10-09 18:21:19
RP13000,LN10488,12284.08,2023-07-06 14:05:37
RP13001,LN10251,15289.79,2025-10-21 22:59:04
RP13002,LN11685,17995.77,2024-10-06 04:17:45
RP13003,LN11360,1961.58,2024-03-07 01:01:41
RP13004,LN10025,5737.98,2025-09-19 10:30:27
RP13005,LN10057,15829.34,2022-01-05 23:12:41
RP13006,LN11059,18538.27,2022-03-21 00:38:50
RP13007,LN11260,18788.96,2022-06-04 03:33:26
RP13008,LN10502,4512.31,2023-02-19 19:03:54
RP13009,LN11859,2936.64,2023-04-25 13:20:24
RP13010,LN11759,18698.43,2024-12-15 18:42:52
RP13011,LN11698,2262.07,2024-10-10 03:45:56
RP13012,LN10802,13579.6,2023-12-24 10:30:15
RP13013,LN10524,8577.07,2023-10-28 18:20:52
RP13014,LN10234,6293.3,2022-09-13 13:36:54
RP13015,LN11459,6194.69,2024-09-03 22:04:59
RP13016,LN10236,7819.64,2022-09-29 23:19:53
RP13017,LN10855,7889.18,2023-01-20 05:53:52
RP13018,LN11360,16491.76,2024-04-11 01:18:26
RP13019,LN11420,11102.11,2022-06-25 00:38:03
RP13020,LN10322,18888.82,2024-06-15 22:27:40
RP13021,LN10164,13149.71,2022-12-15 21:02:20
RP13022,LN11227,8757.87,2023-12-26 23:54:04
RP13023,LN11040,11117.26,2024-07-23 01:30:16
RP13024,LN11360,18848.91,2023-08-21 15:24:19
RP13025,LN10647,16854.08,2023-07-10 15:35:56
RP13026,LN11869,18563.38,2022-01-26 15:02:00
RP13027,LN11448,14446.89,2025-06-27 22:43:33
RP13028,LN11383,13019.65,2024-03-17 18:39:12
RP13029,LN11976,5665.57,2025-07-01 15:34:53
RP13030,LN11854,7708.52,2023-04-10 16:47:30
RP13031,LN10013,2101.39,2024-12-08 14:31:56
RP13032,LN11297,11938.52,2024-03-24 00:36:36
RP13033,LN10479,13151.56,2022-04-01 10:08:53
RP13034,LN10725,15264.23,2025-04-15 03:17:56
RP13035,LN11998,17264.79,2022-05-15 07:37:59
RP13036,LN11807,6610.18,2024-08-21 10:18:28
RP13037,LN10156,4365.27,2024-03-14 00:08:27
RP13038,LN11026,3229.57,2023-07-05 21:06:51
RP13039,LN10813,11312.93,2024-04-19 22:40:14
RP13040,LN11715,6080.67,2025-03-24 20:22:53
RP13041,LN10147,4740.23,2024-08-24 16:07:11
RP13042,LN10677,11574.97,2023-04-11 12:14:54
RP13043,LN10907,12424.76,2023-04-16 10:19:10
RP13044,LN10290,3665.54,2024-08-06 02:33:39
RP13045,LN11425,10955.25,2022-02-19 02:45:37
RP13046,LN10346,2784.94,2024-08-03 06:15:18
RP13047,LN11683,15970.27,2024-10-11 18:45:24
RP13048,LN10261,12150.87,2022-12-30 06:07:28
RP13049,LN10052,12340.95,2024-10-07 18:16:19
RP13050,LN11326,14620.0,2023-06-23 22:47:59
RP13051,LN10359,5092.44,2024-06-27 12:24:29
RP13052,LN11622,4555.79,2023-08-30 04:22:57
RP13053,LN11886,6941.98,2022-08-18 22:21:37
RP13054,LN10966,12011.93,2022-09-02 15:41:00
RP13055,LN10643,16669.39,2024-05-16 17:28:27
RP13056,LN11106,19810.21,2023-06-14 08:53:10
RP13057,LN11407,16610.72,2023-03-27 14:55:33
RP13058,LN11051,10359.76,2022-02-08 09:28:07
RP13059,LN10831,11943.32,2023-11-10 16:40:07
RP13060,LN10150,6380.96,2024-01-03 16:55:30
RP13061,LN11110,5236.72,2024-04-25 01:28:33
RP13062,LN11133,3701.72,2022-08-20 07:39:37
RP13063,LN11347,10842.53,2025-07-10 16:39:59
RP13064,LN10543,4353.85,2023-08-30 10:55:56
RP13065,LN10816,2020.78,2024-09-25 06:36:50
RP13066,LN10521,4420.8,2022-11-27 12:53:57
RP13067,LN11275,8327.63,2025-03-10 04:27:50
RP13068,LN11830,5299.05,2023-11-24 01:53:07
RP13069,LN10987,5187.86,2022-11-12 19:53:13
RP13070,LN10544,5691.87,2024-10-10 01:30:04
RP13071,LN11735,17812.45,2025-09-10 17:44:03
RP13072,LN11424,2572.12,2025-08-14 07:43:03
RP13073,LN10738,7121.17,2023-05-13 17:19:05
RP13074,LN11685,8501.94,2025-05-05 07:22:06
RP13075,LN11058,6332.15,2022-10-17 22:20:52
RP13076,LN10555,8234.44,2023-11-18 18:11:40
RP13077,LN11337,12952.33,2022-12-22 09:25:50
RP13078,LN11892,3654.62,2024-09-09 03:07:38
RP13079,LN11681,7840.47,2023-03-18 14:34:02
RP13080,LN11879,3625.47,2022-11-08 22:16:16
RP13081,LN11840,14876.62,2022-12-10 01:19:55
RP13082,LN10341,17385.75,2025-10-24 17:40:39
RP13083,LN11067,11544.09,2023-03-05 02:46:07
RP13084,LN10127,2126.9,2024-01-23 17:20:14
RP13085,LN10440,9448.14,2024-08-31 07:31:43
RP13086,LN11828,8972.3,2025-01-05 02:48:45
RP13087,LN10745,16173.09,2022-08-12 05:41:45
RP13088,LN11091,2071.6,2023-07-29 07:42:20
RP13089,LN10008,19489.6,2023-07-31 12:55:09
RP13090,LN10896,5052.97,2023-09-02 18:37:38
RP13091,LN10891,16587.09,2025-08-10 03:54:02
RP13092,LN10756,16043.27,2024-09-13 07:54:44
RP13093,LN11419,15577.87,2022-02-26 05:44:53
RP13094,LN10643,3440.81,2025-03-30 00:19:53
RP13095,LN11987,2570.63,2025-02-11 04:44:47
RP13096,LN11992,9493.32,2023-01-15 06:47:50
RP13097,LN10849,15039.38,2025-04-20 15:04:51
RP13098,LN11805,13940.8,2022-01-13 06:35:01
RP13099,LN11865,15740.63,2022-07-17 02:17:35
RP13100,LN11977,3255.7,2022-01-04 16:17:51
RP13101,LN10017,9103.74,2024-04-05 11:53:24
RP13102,LN11081,9815.2,2022-01-21 15:30:57
RP13103,LN10751,5614.18,2023-06-25 12:37:32
RP13104,LN10921,11955.11,2023-09-12 18:20:21
RP13105,LN10474,1776.53,2024-03-27 17:20:25
RP13106,LN11298,15735.21,2022-02-26 08:01:52
RP13107,LN11686,5102.0,2022-07-31 02:07:49
RP13108,LN11847,15084.49,2024-03-27 07:26:30
RP13109,LN11357,2396.07,2023-07-27 11:01:00
RP13110,LN11981,10444.6,2022-11-15 22:41:36
RP13111,LN10454,5209.49,2023-02-24 21:33:32
RP13112,LN11088,8419.06,2024-02-02 04:52:30
RP13113,LN11630,17815.69,2022-06-20 20:58:56
RP13114,LN11235,9491.77,2023-11-30 18:57:48
RP13115,LN10426,6177.54,2023-02-18 23:07:17
RP13116,LN10342,6766.43,2023-04-20 04:55:16
RP13117,LN10218,13061.9,2023-04-02 02:45:09
RP13118,LN11704,15026.28,2023-03-18 20:26:43
RP13119,LN10542,1778.5,2024-08-03 10:31:26
RP13120,LN10601,10461.39,2022-04-29 10:37:48
RP13121,LN10881,8997.13,2025-09-20 11:53:25
RP13122,LN10771,8360.71,2022-09-20 19:18:37
RP13123,LN10895,8762.69,2024-11-28 20:09:28
RP13124,LN10489,14445.79,2025-08-05 13:16:33
RP13125,LN10925,19977.83,2024-02-23 00:23:33
RP13126,LN10594,19537.57,2023-07-13 09:51:24
RP13127,LN10862,14422.09,2022-02-19 05:03:56
RP13128,LN10589,5603.59,2023-03-19 23:35:49
RP13129,LN10746,1130.94,2025-05-13 05:07:25
RP13130,LN11270,15757.64,2022-03-17 09:19:13
RP13131,LN10934,10136.02,2025-09-08 12:09:52
RP13132,LN10173,6316.96,2025-07-18 01:33:49
RP13133,LN11327,8994.82,2023-10-02 04:34:33
RP13134,LN11698,15175.85,2025-01-27 08:37:32
RP13135,LN11084,1887.69,2022-05-19 20:16:31
RP13136,LN11284,10680.61,2024-03-28 13:36:34
RP13137,LN10913,8211.39,2024-04-03 22:33:00
RP13138,LN10853,4930.8,2022-04-05 01:00:03
RP13139,LN10418,17994.26,2023-03-15 20:48:56
RP13140,LN10207,14715.71,2023-12-26 12:09:46
RP13141,LN11075,15332.24,2022-07-08 10:40:23
RP13142,LN11454,14012.5,2023-12-26 06:06:39
RP13143,LN10619,6854.58,2024-09-16 01:06:53
RP13144,LN11267,1552.19,2024-03-27 11:06:31
RP13145,LN10780,12355.99,2025-08-21 22:50:32
RP13146,LN10877,7285.49,2023-08-30 20:59:40
RP13147,LN10494,6242.34,2022-07-11 21:47:59
RP13148,LN10532,13882.77,2023-07-12 08:59:51
RP13149,LN11696,7739.65,2023-08-21 07:29:32
RP13150,LN11617,19526.76,2022-12-16 05:34:42
RP13151,LN11308,18210.9,2025-01-10 11:27:30
RP13152,LN11494,1852.89,2024-09-19 13:13:00
RP13153,LN10438,2981.1,2025-05-11 20:02:48
RP13154,LN11079,11500.67,2023-02-06 15:20:37
RP13155,LN11574,1517.79,2023-01-31 02:12:50
RP13156,LN10375,9467.54,2022-08-27 18:26:36
RP13157,LN10635,8688.01,2025-03-08 06:52:18
RP13158,LN10293,13435.38,2023-05-11 08:22:49
RP13159,LN10049,9368.47,2025-01-14 19:04:33
RP13160,LN11899,3851.57,2023-02-28 21:14:51
RP13161,LN10229,4401.92,2022-02-08 10:51:30
RP13162,LN11957,8261.93,2025-04-07 04:00:28
RP13163,LN10863,5698.31,2025-08-01 18:25:41
RP13164,LN11716,16982.32,2025-07-26 13:17:43
RP13165,LN10723,19999.8,2023-11-05 07:32:19
RP13166,LN11478,15986.57,2022-03-18 21:18:04
RP13167,LN11057,7279.91,2023-02-02 03:29:27
RP13168,LN11662,9830.51,2023-01-07 11:56:28
RP13169,LN11145,9599.94,2025-02-04 21:29:37
RP13170,LN11452,18474.98,2025-04-07 21:27:23
RP13171,LN10433,12412.97,2024-01-09 21:50:56
RP13172,LN10818,14588.75,2024-04-09 20:07:04
RP13173,LN10119,6976.78,2022-08-16 12:40:29
RP13174,LN11362,1856.44,2024-12-23 12:47:38
RP13175,LN10130,5192.69,2025-04-11 04:32:09
RP13176,LN10517,3799.75,2022-09-05 05:42:01
RP13177,LN10098,9603.08,2025-10-14 12:22:05
RP13178,LN10336,11598.41,2025-08-02 08:03:56
RP13179,LN10803,4469.33,2022-06-15 01:27:36
RP13180,LN10431,8656.3,2025-06-10 17:07:18
RP13181,LN10297,10877.98,2023-11-27 12:58:50
RP13182,LN11378,6393.01,2025-06-19 10:35:22
RP13183,LN10927,8889.29,2024-08-31 17:06:08
RP13184,LN10503,1275.01,2022-05-18 15:11:28
RP13185,LN10870,8604.13,2024-01-07 05:13:49
RP13186,LN11514,13041.05,2025-02-23 00:08:49
RP13187,LN10694,10052.88,2022-09-08 18:25:03
RP13188,LN10757,11760.12,2022-07-01 07:35:43
RP13189,LN11079,15740.22,2024-07-08 22:58:16
RP13190,LN11606,19960.98,2022-10-22 22:07:35
RP13191,LN10996,8950.09,2022-03-21 01:40:22
RP13192,LN10236,4257.5,2023-07-14 10:24:08
RP13193,LN11041,19579.51,2024-06-13 01:59:08
RP13194,LN10955,6422.19,2025-10-15 18:16:06
RP13195,LN10800,5976.4,2022-01-15 01:20:56
RP13196,LN11846,17512.59,2023-09-22 00:31:39
RP13197,LN11796,17965.3,2025-04-26 07:09:44
RP13198,LN11953,7406.18,2023-11-21 16:20:46
RP13199,LN11959,13304.41,2023-07-01 00:23:13
RP13200,LN10941,14104.85,2024-06-02 20:29:00
RP13201,LN11866,10938.99,2024-11-06 22:06:16
RP13202,LN10080,12349.75,2024-09-14 07:30:49
RP13203,LN10486,7818.57,2024-12-29 11:00:34
RP13204,LN11430,14428.84,2022-08-08 01:47:58
RP13205,LN10257,17924.94,2023-06-18 11:41:15
RP13206,LN10031,17437.54,2024-09-19 17:41:30
RP13207,LN10566,16480.56,2025-02-02 12:45:53
RP13208,LN11734,3958.45,2025-09-22 04:21:03
RP13209,LN10142,15511.7,2025-06-09 21:53:19
RP13210,LN10079,4132.56,2023-09-02 17:17:28
RP13211,LN10269,16164.45,2023-11-05 08:25:05
RP13212,LN10303,7135.53,2023-11-14 00:03:21
RP13213,LN11381,3615.35,2022-11-17 16:54:04
RP13214,LN11429,14826.0,2023-03-24 23:22:03
RP13215,LN10617,9833.29,2025-08-28 04:39:18
RP13216,LN10918,11463.2,2024-06-17 03:16:57
RP13217,LN10789,17342.39,2024-12-16 13:12:59
RP13218,LN11170,7962.19,2022-01-24 03:50:32
RP13219,LN10832,6305.26,2024-07-24 03:37:31
RP13220,LN10034,8557.38,2025-01-08 21:58:46
RP13221,LN10300,13014.28,2025-03-22 01:26:11
RP13222,LN10853,5267.79,2025-08-26 07:19:00
RP13223,LN10465,16102.93,2022-03-18 12:25:31
RP13224,LN11250,17774.58,2022-01-30 04:11:59
RP13225,LN10162,18304.17,2023-03-08 03:09:56
RP13226,LN10718,12704.99,2025-03-22 11:58:25
RP13227,LN11574,18828.15,2023-11-19 09:38:38
RP13228,LN11718,3581.38,2024-02-08 19:24:34
RP13229,LN11184,11640.73,2024-07-04 05:49:25
RP13230,LN11790,9501.81,2023-03-27 22:33:19
RP13231,LN10794,19621.35,2024-12-10 04:19:48
RP13232,LN11604,2715.98,2025-10-06 19:52:53
RP13233,LN10197,8604.55,2024-10-18 16:57:50
RP13234,LN11524,4110.74,2022-04-08 06:23:08
RP13235,LN11351,7734.75,2023-09-05 21:53:48
RP13236,LN10922,17546.65,2024-10-27 16:29:27
RP13237,LN11636,5282.01,2024-07-08 17:05:44
RP13238,LN10381,10388.7,2024-12-21 06:47:15
RP13239,LN11701,4887.11,2023-08-19 21:52:02
RP13240,LN11651,19605.59,2025-06-23 13:30:07
RP13241,LN10866,2454.53,2025-09-18 13:41:36
RP13242,LN10071,17132.2,2024-01-19 14:34:17
RP13243,LN10592,18711.25,2023-10-03 07:28:14
RP13244,LN10861,15777.63,2023-12-06 16:43:46
RP13245,LN11913,8021.47,2024-04-15 06:56:50
RP13246,LN10821,8547.75,2022-07-07 02:03:59
RP13247,LN10891,1571.75,2024-01-07 11:14:44
RP13248,LN10533,4706.88,2023-10-31 23:01:10
RP13249,LN10423,18674.93,2023-12-10 23:04:04
RP13250,LN10532,14827.46,2023-01-29 07:40:55
RP13251,LN10857,11460.84,2024-08-01 06:41:53
RP13252,LN10365,19814.04,2024-12-25 00:39:19
