loan_id,customer_id,loan_amount,loan_type,status,applied_date
LN11894,CUST5808,388393.28,Auto,Approved,2024-05-17 05:00:00
LN11895,CUST1115,687863.47,Personal,Rejected,2023-08-16 16:26:53
LN11896,CUST2605,283742.73,Home,Approved,2024-04-09 12:15:24
LN11897,CUST2683,51566.12,Auto,Rejected,2024-09-25 06:59:06
LN11898,CUST1278,945145.46,Auto,Approved,2025-05-19 20:16:56
LN11899,CUST1314,87706.28,Home,Approved,2023-04-22 18:33:01
LN11900,CUST5163,538547.22,Home,Rejected,2023-06-30 16:37:11
LN11901,CUST5234,622918.01,Education,Rejected,2024-02-02 04:07:49
LN11902,CUST3784,190758.03,Home,Pending,2024-02-16 18:57:34
LN11903,CUST2363,308057.17,Auto,Rejected,2025-01-20 03:02:12
LN11904,CUST2217,453378.69,Auto,Rejected,2024-01-02 00:02:13
LN11905,CUST2511,145893.28,Education,Rejected,2025-04-27 23:17:25
LN11906,CUST4091,421265.7,Education,Approved,2023-02-20 07:36:19
LN11907,CUST4841,996974.27,Home,Rejected,2022-09-26 01:05:20
LN11908,CUST4538,950913.83,Auto,Rejected,2025-04-05 04:07:53
LN11909,CUST5108,427484.79,Auto,Approved,2024-09-01 05:15:49
LN11910,CUST5876,888691.18,Auto,Pending,2025-08-01 21:13:40
LN11911,CUST5607,573072.97,Education,Approved,2025-03-15 15:02:29
LN11912,CUST1260,982688.3,Education,Pending,2024-06-29 20:30:38
LN11913,CUST3721,605831.47,Personal,Pending,2025-02-09 21:43:16
LN11914,CUST4379,128846.48,Personal,Approved,2024-04-29 12:32:56
LN11915,CUST4458,646098.58,Home,Approved,2022-02-05 07:56:17
LN11916,CUST3198,405120.25,Home,Pending,2022-06-21 13:54:13
LN11917,CUST5008,733072.64,Auto,Pending,2024-11-30 23:14:49
LN11918,CUST2529,396264.28,Personal,Rejected,2023-02-05 00:02:06
LN11919,CUST5656,366300.86,Home,Pending,2025-09-03 10:36:48
LN11920,CUST1970,681405.66,Education,Rejected,2024-04-30 23:58:05
LN11921,CUST5187,144124.4,Home,Approved,2025-04-04 13:42:09
LN11922,CUST2518,221483.05,Auto,Approved,2022-06-01 01:08:00
LN11923,CUST1078,438857.56,Home,Approved,2022-11-07 17:02:44
LN11924,CUST4425,61456.95,Education,Pending,2024-01-09 05:31:47
LN11925,CUST1084,233054.03,Education,Pending,2022-08-23 01:22:44
LN11926,CUST1423,580730.44,Personal,Rejected,2024-08-19 08:08:22
LN11927,CUST2230,741862.49,Education,Approved,2022-11-13 07:40:14
LN11928,CUST4305,395445.02,Home,Pending,2024-12-14 07:32:16
LN11929,CUST4234,471379.14,Education,Approved,2022-08-28 03:01:26
LN11930,CUST4435,380176.73,Home,Approved,2024-05-29 01:53:26
LN11931,CUST4465,129479.06,Auto,Pending,2022-03-14 05:44:26
LN11932,CUST1854,943745.15,Home,Pending,2022-03-03 03:35:40
LN11933,CUST2959,514552.91,Home,Rejected,2025-10-04 22:53:24
LN11934,CUST1567,166030.07,Education,Approved,2024-10-04 09:57:27
LN11935,CUST1992,890399.44,Education,Approved,2024-01-17 06:36:03
LN11936,CUST1332,489766.43,Education,Rejected,2022-08-07 02:20:42
LN11937,CUST2920,536214.72,Home,Approved,2022-06-11 22:39:50
LN11938,CUST3681,775039.96,Auto,Rejected,2022-11-14 16:49:54
LN11939,CUST2301,501416.99,Education,Pending,2023-11-13 05:33:52
LN11940,CUST1629,530315.66,Auto,Pending,2024-02-29 02:49:13
LN11941,CUST5374,114736.16,Auto,Approved,2025-04-09 18:02:19
LN11942,CUST4371,512991.1,Education,Pending,2024-02-10 00:04:23
LN11943,CUST5034,282146.0,Auto,Rejected,2022-02-18 19:04:13
LN11944,CUST4710,414564.72,Auto,Pending,2024-11-05 01:28:12
LN11945,CUST4308,603194.52,Education,Rejected,2025-07-15 14:23:34
LN11946,CUST2044,108483.96,Personal,Pending,2022-10-26 00:11:36
LN11947,CUST5476,134354.09,Home,Rejected,2022-07-08 14:47:11
LN11948,CUST3130,429370.69,Auto,Rejected,2022-11-03 12:40:10
LN11949,CUST5145,671029.26,Home,Rejected,2024-08-03 02:01:56
LN11950,CUST4089,718698.15,Home,Approved,2025-02-18 14:12:01
LN11951,CUST4320,950091.91,Home,Approved,2024-10-19 20:35:36
LN11952,CUST2890,81158.0,Auto,Pending,2024-02-18 14:01:50
LN11953,CUST5709,290071.92,Auto,Approved,2025-05-04 09:26:47
LN11954,CUST5598,870178.27,Auto,Pending,2022-07-06 07:30:33
LN11955,CUST1628,285598.07,Home,Rejected,2023-09-13 14:17:24
LN11956,CUST1672,473918.72,Personal,Rejected,2025-07-12 15:43:47
LN11957,CUST4539,658938.16,Home,Pending,2024-02-13 20:31:55
LN11958,CUST2048,946969.15,Auto,Pending,2022-12-17 02:04:34
LN11959,CUST3486,906991.58,Home,Rejected,2025-10-25 12:40:32
LN11960,CUST2407,629617.32,Auto,Pending,2023-02-06 05:06:33
LN11961,CUST1854,693704.81,Auto,Pending,2023-01-16 17:53:23
LN11962,CUST2595,891819.5,Auto,Pending,2025-09-26 10:27:17
LN11963,CUST1510,626956.28,Auto,Pending,2025-04-04 06:54:23
LN11964,CUST5901,267985.37,Auto,Pending,2023-06-27 17:31:55
LN11965,CUST1311,103397.43,Home,Rejected,2024-12-30 21:36:48
LN11966,CUST1194,608896.74,Home,Approved,2024-09-17 21:37:23
LN11967,CUST5437,780022.75,Personal,Approved,2025-04-20 07:16:29
LN11968,CUST5074,716970.97,Education,Approved,2025-02-22 00:42:42
LN11969,CUST2973,607551.25,Auto,Rejected,2025-06-09 10:48:21
LN11970,CUST2801,512959.56,Education,Rejected,2022-05-14 02:27:42
LN11971,CUST1305,700671.56,Home,Approved,2024-05-14 17:56:55
LN11972,CUST2680,122453.86,Auto,Rejected,2025-09-13 20:36:30
LN11973,CUST4154,551837.27,Auto,Pending,2022-03-12 03:29:10
LN11974,CUST4140,243222.38,Auto,Approved,2025-02-20 12:56:50
LN11975,CUST4780,641234.66,Personal,Pending,2025-10-28 01:07:38
LN11976,CUST2838,69472.81,Auto,Pending,2023-04-06 04:20:37
LN11977,CUST1928,859175.99,Education,Approved,2025-04-05 04:46:35
LN11978,CUST1750,540979.78,Education,Pending,2024-12-28 05:38:28
LN11979,CUST1385,500672.24,Education,Pending,2023-02-27 01:09:09
LN11980,CUST1823,921963.53,Home,Rejected,2024-03-14 04:46:59
LN11981,CUST3723,288003.77,Home,Rejected,2024-02-14 15:04:37
LN11982,CUST5997,264049.62,Personal,Approved,2025-07-20 03:34:10
LN11983,CUST4994,63121.06,Education,Rejected,2023-02-17 11:08:30
LN11984,CUST3793,116753.55,Personal,Approved,2022-07-12 13:13:12
LN11985,CUST2381,205963.58,Personal,Pending,2025-04-13 14:12:56
LN11986,CUST4612,483417.67,Home,Rejected,2024-03-27 06:28:02
LN11987,CUST3554,799327.12,Personal,Pending,2025-04-27 21:05:45
LN11988,CUST4151,198014.64,Home,Rejected,2023-11-11 02:45:37
LN11989,CUST5479,240687.63,Education,Pending,2024-11-22 05:16:06
LN11990,CUST2272,463886.18,Home,Pending,2023-05-06 19:00:29
LN11991,CUST3110,963205.91,Education,Rejected,2025-08-11 03:10:22
LN11992,CUST2064,984795.49,Auto,Approved,2022-09-12 04:45:44
LN11993,CUST4753,868224.37,Personal,Pending,2022-02-23 01:02:53
LN11994,CUST5677,55970.93,Auto,Rejected,2024-02-25 20:55:04
LN11995,CUST5926,608819.36,Home,Approved,2024-11-03 10:23:21
LN11996,CUST3922,212791.38,Home,Approved,2022-11-17 10:03:33
LN11997,CUST2512,877280.02,Personal,Pending,2023-06-09 02:20:52
LN11998,CUST1289,545515.48,Home,Approved,2024-05-06 23:55:17
LN11999,CUST4954,597583.17,Education,Approved,2025-03-02 16:59:01
