txn_id,customer_id,amount,txn_type,timestamp
CBS105755,CUST3650,16815.15,Withdrawal,2022-04-04 10:20:53
CBS105756,CUST3242,21527.65,Deposit,2024-10-25 23:44:58
CBS105757,CUST4913,86866.55,Transfer,2025-04-10 07:52:03
CBS105758,CUST5299,86184.18,Transfer,2022-10-12 08:56:39
CBS105759,CUST4017,86133.3,Deposit,2023-07-09 03:51:26
CBS105760,CUST3832,86141.95,Withdrawal,2023-04-19 00:29:31
CBS105761,CUST1904,19046.41,Withdrawal,2023-02-10 12:19:30
CBS105762,CUST1489,85442.74,Transfer,2023-02-26 01:56:30
CBS105763,CUST3553,12969.08,Transfer,2022-01-30 00:28:38
CBS105764,CUST4854,41739.87,Transfer,2024-04-20 10:18:16
CBS105765,CUST5099,99271.89,Transfer,2023-10-11 05:44:26
CBS105766,CUST4654,69930.66,Deposit,2024-08-23 05:02:10
CBS105767,CUST1903,64854.54,Deposit,2024-07-15 06:49:32
CBS105768,CUST5653,23079.94,Transfer,2022-05-21 09:28:46
CBS105769,CUST3771,73798.63,Withdrawal,2025-10-28 03:36:38
CBS105770,CUST5488,54984.36,Withdrawal,2024-07-26 10:46:41
CBS105771,CUST4021,48406.27,Deposit,2024-01-22 01:20:12
CBS105772,CUST3147,23782.45,Transfer,2025-05-04 17:08:21
CBS105773,CUST3099,12913.95,Transfer,2025-06-11 20:55:12
CBS105774,CUST2026,23255.54,Transfer,2023-11-13 19:34:45
CBS105775,CUST3668,50765.54,Withdrawal,2025-08-25 06:18:35
CBS105776,CUST4415,96477.59,Withdrawal,2025-01-21 07:15:14
CBS105777,CUST4134,25632.05,Transfer,2025-10-10 12:52:45
CBS105778,CUST4223,67914.98,Transfer,2025-07-21 20:19:23
CBS105779,CUST5195,17961.05,Withdrawal,2025-09-22 00:03:43
CBS105780,CUST4874,41056.97,Transfer,2023-06-27 16:21:48
CBS105781,CUST2560,28014.82,Deposit,2023-07-25 08:51:06
CBS105782,CUST5279,34869.84,Deposit,2025-05-25 04:49:44
CBS105783,CUST3406,22639.91,Transfer,2024-11-01 00:21:12
CBS105784,CUST5750,97331.11,Withdrawal,2023-05-08 10:32:27
CBS105785,CUST2033,33540.56,Deposit,2023-08-12 00:32:42
CBS105786,CUST3225,87295.57,Withdrawal,2025-03-18 12:12:13
CBS105787,CUST1718,34041.73,Withdrawal,2024-01-18 16:16:29
CBS105788,CUST3556,51502.26,Transfer,2025-03-25 19:15:12
CBS105789,CUST4197,91466.89,Withdrawal,2024-01-08 09:59:50
CBS105790,CUST4596,22240.89,Withdrawal,2024-07-29 22:47:54
CBS105791,CUST2067,46364.17,Deposit,2023-01-29 01:24:12
CBS105792,CUST4819,94836.12,Withdrawal,2022-08-03 21:45:30
CBS105793,CUST1967,85207.77,Transfer,2022-02-18 03:03:41
CBS105794,CUST2314,54260.88,Withdrawal,2025-10-13 10:12:22
CBS105795,CUST4122,24471.59,Transfer,2023-02-20 18:21:43
CBS105796,CUST2979,54821.68,Deposit,2024-06-03 07:58:12
CBS105797,CUST3893,83654.67,Withdrawal,2022-02-06 17:16:37
CBS105798,CUST3475,68246.92,Withdrawal,2024-06-27 12:10:17
CBS105799,CUST3991,51142.12,Withdrawal,2022-01-16 08:55:57
CBS105800,CUST2898,24868.97,Deposit,2025-06-30 09:43:42
CBS105801,CUST5445,63878.02,Withdrawal,2024-08-19 09:21:39
CBS105802,CUST3338,30105.94,Deposit,2023-07-30 09:21:22
CBS105803,CUST5606,1729.73,Withdrawal,2024-06-11 18:07:57
CBS105804,CUST3398,38282.61,Deposit,2023-03-28 09:28:33
CBS105805,CUST2547,20579.76,Transfer,2024-09-28 08:20:55
CBS105806,CUST4687,89433.58,Deposit,2023-03-28 12:17:44
CBS105807,CUST5321,12515.54,Deposit,2023-01-26 15:18:10
CBS105808,CUST1678,34247.98,Transfer,2023-04-20 15:51:22
CBS105809,CUST4711,21871.83,Transfer,2025-06-27 21:27:37
CBS105810,CUST4423,17296.56,Transfer,2025-05-02 00:43:34
CBS105811,CUST3763,49778.53,Deposit,2025-07-26 15:56:16
CBS105812,CUST3476,98120.29,Deposit,2022-04-07 16:19:53
CBS105813,CUST1795,38508.21,Transfer,2023-07-13 17:49:47
CBS105814,CUST1722,49097.32,Withdrawal,2023-11-03 01:45:48
CBS105815,CUST1469,63826.17,Deposit,2023-08-02 19:39:10
CBS105816,CUST1522,69445.94,Deposit,2023-07-21 18:11:26
CBS105817,CUST4355,45372.13,Deposit,2024-11-22 17:29:41
CBS105818,CUST1743,8472.8,Withdrawal,2023-06-25 04:17:51
CBS105819,CUST1019,83992.37,Withdrawal,2025-04-05 09:01:34
CBS105820,CUST5903,55440.73,Deposit,2022-04-19 08:38:50
CBS105821,CUST4048,47089.7,Withdrawal,2024-08-14 13:42:28
CBS105822,CUST3123,84210.88,Withdrawal,2024-02-06 05:57:33
CBS105823,CUST3594,60028.53,Deposit,2025-10-24 03:43:49
CBS105824,CUST3666,21635.44,Withdrawal,2025-07-17 08:44:59
CBS105825,CUST2685,42628.21,Transfer,2022-06-23 18:36:19
CBS105826,CUST4345,68982.51,Deposit,2025-07-11 05:49:57
CBS105827,CUST1594,98571.43,Deposit,2024-02-03 15:55:49
CBS105828,CUST2480,61423.64,Withdrawal,2022-05-26 16:15:22
CBS105829,CUST5425,19844.17,Withdrawal,2024-04-16 00:13:46
CBS105830,CUST2563,2223.88,Deposit,2025-10-22 04:59:22
CBS105831,CUST1221,30705.52,Transfer,2025-04-03 01:23:50
CBS105832,CUST2459,43071.72,Transfer,2022-08-02 08:10:34
CBS105833,CUST2023,62461.31,Withdrawal,2022-12-21 23:01:07
CBS105834,CUST5242,19873.73,Transfer,2025-02-19 13:02:16
CBS105835,CUST2242,8843.84,Transfer,2022-07-11 21:51:45
CBS105836,CUST4939,22755.09,Transfer,2022-10-28 12:20:41
CBS105837,CUST5163,53675.57,Deposit,2024-11-06 10:44:58
CBS105838,CUST3352,13459.13,Transfer,2022-02-01 07:44:01
CBS105839,CUST5121,15771.88,Transfer,2022-03-03 09:43:29
CBS105840,CUST2836,89662.77,Withdrawal,2024-02-04 04:13:35
CBS105841,CUST1322,9392.95,Transfer,2024-04-07 14:08:00
CBS105842,CUST3676,70049.32,Deposit,2025-09-07 23:20:00
CBS105843,CUST5588,2956.2,Transfer,2022-07-13 13:52:50
CBS105844,CUST5089,58905.66,Deposit,2025-02-20 05:17:16
CBS105845,CUST4779,82576.43,Withdrawal,2025-10-24 04:20:57
CBS105846,CUST4037,53668.73,Withdrawal,2023-07-21 20:18:23
CBS105847,CUST3076,25916.56,Transfer,2024-12-22 15:03:24
CBS105848,CUST2930,2521.27,Deposit,2022-08-05 18:47:44
CBS105849,CUST2150,1491.3,Transfer,2024-01-28 02:35:46
CBS105850,CUST4895,82212.95,Deposit,2023-11-22 14:56:19
CBS105851,CUST2259,62977.11,Transfer,2024-10-20 02:43:20
CBS105852,CUST2925,45777.88,Withdrawal,2024-04-24 01:55:16
CBS105853,CUST4340,50869.81,Withdrawal,2025-06-18 00:59:33
CBS105854,CUST2248,53306.96,Deposit,2024-01-24 17:43:36
CBS105855,CUST3094,36173.33,Deposit,2025-04-26 05:34:07
CBS105856,CUST2479,83129.87,Transfer,2022-03-14 20:52:10
CBS105857,CUST2866,99367.42,Transfer,2022-09-20 10:31:29
CBS105858,CUST4424,51379.61,Transfer,2022-07-14 08:59:17
CBS105859,CUST4559,49604.41,Deposit,2023-08-12 20:41:43
CBS105860,CUST3650,92704.86,Deposit,2024-09-26 08:09:47
CBS105861,CUST5589,66406.23,Withdrawal,2025-02-02 11:19:43
CBS105862,CUST4942,64039.61,Withdrawal,2025-10-04 17:22:19
CBS105863,CUST4729,6649.65,Transfer,2025-02-17 18:20:38
CBS105864,CUST2141,49207.6,Transfer,2024-04-04 01:14:24
CBS105865,CUST3220,60347.64,Transfer,2024-10-08 23:00:51
CBS105866,CUST4308,81918.97,Withdrawal,2023-07-04 16:34:12
CBS105867,CUST3071,73480.31,Transfer,2023-03-08 20:07:23
CBS105868,CUST2109,99049.62,Withdrawal,2022-03-30 02:46:21
CBS105869,CUST1570,8291.38,Transfer,2025-10-26 13:29:25
CBS105870,CUST4138,54914.07,Deposit,2022-07-20 06:26:00
CBS105871,CUST4085,11544.84,Withdrawal,2024-01-24 05:11:21
CBS105872,CUST1456,80480.97,Transfer,2024-01-03 07:23:01
CBS105873,CUST4855,57721.41,Withdrawal,2022-07-22 21:02:21
CBS105874,CUST4780,27762.93,Transfer,2022-12-19 05:14:44
CBS105875,CUST4770,44307.23,Transfer,2025-09-14 06:04:58
CBS105876,CUST3398,93146.69,Withdrawal,2023-02-21 03:23:04
CBS105877,CUST4220,78065.51,Transfer,2024-03-02 09:09:43
CBS105878,CUST5519,53414.36,Transfer,2024-12-17 01:51:52
CBS105879,CUST2033,80205.92,Deposit,2024-08-08 13:29:01
CBS105880,CUST5587,3545.09,Deposit,2025-02-02 05:51:53
CBS105881,CUST3315,89756.75,Withdrawal,2022-04-08 01:51:03
CBS105882,CUST1211,75322.11,Transfer,2024-12-26 10:58:09
CBS105883,CUST5543,79753.69,Transfer,2022-08-09 09:46:01
CBS105884,CUST1383,53870.39,Deposit,2023-08-17 20:32:29
CBS105885,CUST5350,69645.43,Transfer,2024-10-29 21:57:06
CBS105886,CUST4494,64369.1,Transfer,2022-08-30 09:39:06
CBS105887,CUST5448,81405.56,Withdrawal,2022-06-14 06:40:31
CBS105888,CUST1013,70607.46,Deposit,2024-05-22 06:58:50
CBS105889,CUST4756,50526.38,Deposit,2022-04-24 19:04:55
CBS105890,CUST1880,8963.8,Withdrawal,2024-07-21 22:40:54
CBS105891,CUST3896,99408.66,Transfer,2025-04-22 01:33:07
CBS105892,CUST4440,35543.5,Withdrawal,2024-05-17 01:14:41
CBS105893,CUST5942,76162.3,Withdrawal,2024-07-09 01:49:59
CBS105894,CUST3466,61308.89,Deposit,2022-09-01 11:31:51
CBS105895,CUST5094,97788.01,Transfer,2023-04-11 16:03:44
CBS105896,CUST4863,96401.86,Deposit,2022-02-12 15:58:18
CBS105897,CUST1981,43734.74,Withdrawal,2024-10-09 20:53:04
CBS105898,CUST3137,85294.53,Withdrawal,2024-01-10 10:20:28
CBS105899,CUST2744,12477.65,Withdrawal,2024-02-05 02:03:32
CBS105900,CUST4961,21537.09,Withdrawal,2024-04-18 06:54:33
CBS105901,CUST5545,57546.25,Transfer,2023-10-20 15:17:53
CBS105902,CUST2470,21594.87,Deposit,2023-05-23 15:49:09
CBS105903,CUST2817,12331.96,Deposit,2024-11-11 14:06:52
CBS105904,CUST4294,20687.66,Withdrawal,2022-11-26 04:34:11
CBS105905,CUST4713,33572.33,Transfer,2024-05-10 17:42:24
CBS105906,CUST5994,98263.3,Deposit,2025-05-06 19:52:17
CBS105907,CUST1672,9248.45,Withdrawal,2023-08-30 08:18:07
CBS105908,CUST5102,8999.67,Deposit,2024-09-24 04:52:58
CBS105909,CUST1600,4862.36,Transfer,2023-01-01 16:34:30
CBS105910,CUST1336,24310.59,Transfer,2025-08-29 20:54:49
CBS105911,CUST1352,11620.04,Withdrawal,2023-10-14 22:11:24
CBS105912,CUST1358,4891.87,Withdrawal,2023-04-25 19:16:16
CBS105913,CUST5872,44786.81,Deposit,2023-05-02 09:02:39
CBS105914,CUST1175,80559.19,Withdrawal,2024-04-11 02:24:51
CBS105915,CUST2186,10408.21,Deposit,2024-10-30 04:06:41
CBS105916,CUST4901,11032.93,Deposit,2025-06-10 09:17:20
CBS105917,CUST4909,81236.58,Transfer,2024-08-25 07:25:03
CBS105918,CUST2746,33091.05,Deposit,2023-05-03 20:06:49
CBS105919,CUST5685,50272.61,Transfer,2025-08-16 10:58:04
CBS105920,CUST2282,78201.79,Deposit,2023-02-24 21:05:23
CBS105921,CUST4589,41176.95,Transfer,2024-08-23 19:53:45
CBS105922,CUST3868,2470.3,Withdrawal,2025-05-10 07:03:55
CBS105923,CUST5227,41907.84,Transfer,2025-02-14 01:42:31
CBS105924,CUST2545,88705.21,Withdrawal,2025-03-01 23:04:23
CBS105925,CUST5831,12686.09,Withdrawal,2023-10-26 19:58:01
CBS105926,CUST3096,67782.1,Transfer,2024-01-07 21:26:41
CBS105927,CUST3986,49977.37,Transfer,2022-06-23 10:34:07
CBS105928,CUST3041,53428.88,Withdrawal,2023-09-18 01:38:02
CBS105929,CUST4754,83090.19,Transfer,2022-01-30 01:05:48
CBS105930,CUST3805,78692.45,Deposit,2024-04-03 18:07:15
CBS105931,CUST5453,98503.26,Deposit,2024-08-27 03:14:40
CBS105932,CUST1810,17234.97,Transfer,2022-02-01 20:40:23
CBS105933,CUST5914,25746.17,Deposit,2023-09-22 17:30:10
CBS105934,CUST4365,74791.81,Deposit,2025-05-22 00:24:08
CBS105935,CUST3710,84001.44,Withdrawal,2023-03-05 10:48:49
CBS105936,CUST2457,82289.25,Deposit,2024-01-06 08:02:04
CBS105937,CUST4245,45929.38,Transfer,2025-06-19 20:42:01
CBS105938,CUST2832,11245.21,Withdrawal,2025-03-12 13:03:03
CBS105939,CUST4273,37001.98,Withdrawal,2022-08-19 23:07:56
CBS105940,CUST4662,28403.28,Withdrawal,2025-08-10 11:30:36
CBS105941,CUST5977,51323.99,Withdrawal,2023-04-14 08:02:04
CBS105942,CUST2459,16864.78,Withdrawal,2024-10-22 23:36:20
CBS105943,CUST5431,64090.03,Withdrawal,2022-08-10 16:33:43
CBS105944,CUST4558,96555.13,Transfer,2022-07-17 12:44:10
CBS105945,CUST2949,73668.72,Deposit,2024-12-11 07:38:34
CBS105946,CUST4180,98425.9,Deposit,2025-01-04 15:29:32
CBS105947,CUST4961,71306.06,Deposit,2022-05-06 14:08:43
CBS105948,CUST3603,74285.19,Withdrawal,2025-03-19 16:25:41
CBS105949,CUST4831,53418.46,Transfer,2022-12-07 08:45:05
CBS105950,CUST3283,94828.16,Withdrawal,2025-04-02 18:55:08
CBS105951,CUST2225,36278.97,Transfer,2022-07-14 02:21:10
CBS105952,CUST2895,76532.81,Deposit,2024-12-23 21:32:05
CBS105953,CUST4629,658.82,Deposit,2023-05-10 02:26:31
CBS105954,CUST2594,81010.33,Transfer,2023-05-31 20:39:48
CBS105955,CUST2197,29777.32,Withdrawal,2022-02-13 21:38:33
CBS105956,CUST5639,8854.77,Withdrawal,2025-07-19 23:52:10
CBS105957,CUST2308,72499.07,Deposit,2024-12-08 03:43:48
CBS105958,CUST4704,52459.46,Transfer,2024-05-29 15:49:41
CBS105959,CUST3601,28998.42,Deposit,2022-03-15 15:37:12
CBS105960,CUST5060,75533.86,Transfer,2022-09-12 05:22:16
CBS105961,CUST1766,42865.17,Transfer,2022-10-21 17:11:49
CBS105962,CUST2525,65190.79,Withdrawal,2025-03-21 13:15:09
CBS105963,CUST5785,99799.34,Deposit,2022-01-01 17:04:29
CBS105964,CUST5693,897.2,Deposit,2023-12-03 09:25:09
CBS105965,CUST5603,84871.52,Transfer,2025-04-08 09:11:03
CBS105966,CUST5333,56092.98,Withdrawal,2025-02-24 13:33:01
CBS105967,CUST4716,37537.09,Deposit,2023-07-04 21:16:47
CBS105968,CUST1934,95155.69,Deposit,2022-01-06 22:45:40
CBS105969,CUST1720,93931.92,Deposit,2025-05-27 14:03:09
CBS105970,CUST2889,6524.1,Deposit,2023-02-06 02:03:55
CBS105971,CUST3136,69764.14,Transfer,2024-12-08 07:49:52
CBS105972,CUST5330,60499.75,Deposit,2024-07-26 05:36:03
CBS105973,CUST1038,67937.56,Deposit,2022-06-24 17:20:09
CBS105974,CUST3091,94867.84,Transfer,2025-07-07 20:29:06
CBS105975,CUST5455,99048.55,Withdrawal,2023-10-04 01:53:37
CBS105976,CUST2087,24900.71,Deposit,2024-04-29 13:16:48
CBS105977,CUST5059,29731.06,Deposit,2023-03-27 08:53:50
CBS105978,CUST2621,73613.96,Transfer,2022-08-19 03:50:56
CBS105979,CUST1908,70377.78,Withdrawal,2023-10-29 18:57:55
CBS105980,CUST4971,15003.1,Deposit,2022-03-21 18:42:43
CBS105981,CUST3331,94853.1,Withdrawal,2023-01-27 05:31:57
CBS105982,CUST2618,80690.66,Deposit,2022-01-02 01:15:08
CBS105983,CUST2789,33477.87,Withdrawal,2024-04-05 10:29:50
CBS105984,CUST1794,58254.68,Transfer,2024-10-23 05:45:12
CBS105985,CUST4639,72525.54,Withdrawal,2024-08-15 02:56:54
CBS105986,CUST1842,88303.81,Transfer,2025-02-12 03:37:11
CBS105987,CUST4703,98933.25,Withdrawal,2024-08-13 03:38:29
CBS105988,CUST4528,70833.69,Deposit,2024-09-09 08:43:34
CBS105989,CUST4358,58737.16,Transfer,2025-08-16 16:56:26
CBS105990,CUST1832,95696.62,Withdrawal,2023-12-21 18:08:59
CBS105991,CUST1070,51834.86,Withdrawal,2023-07-10 16:58:34
CBS105992,CUST2086,23182.63,Deposit,2022-12-31 12:56:24
CBS105993,CUST1588,9897.08,Transfer,2023-01-05 12:31:27
CBS105994,CUST3842,16283.65,Withdrawal,2025-08-14 07:22:48
CBS105995,CUST5625,59404.37,Transfer,2023-09-30 14:49:15
CBS105996,CUST3959,67398.39,Transfer,2023-06-21 03:13:13
CBS105997,CUST2923,77508.76,Deposit,2024-05-30 03:01:52
CBS105998,CUST4037,30616.72,Deposit,2024-05-12 22:21:12
CBS105999,CUST2701,37363.75,Withdrawal,2024-08-14 07:56:38
CBS106000,CUST3984,79779.61,Withdrawal,2025-02-03 05:38:34
CBS106001,CUST2209,14997.45,Transfer,2023-09-19 05:05:13
CBS106002,CUST4611,86153.65,Transfer,2023-04-18 03:14:17
CBS106003,CUST5928,28609.92,Deposit,2024-12-12 18:11:45
CBS106004,CUST1648,46276.59,Transfer,2023-01-13 04:53:01
CBS106005,CUST1112,23090.77,Deposit,2022-09-10 17:48:52
CBS106006,CUST1756,14914.7,Transfer,2022-09-13 09:14:17
CBS106007,CUST2984,75676.87,Transfer,2025-04-16 09:29:46
CBS106008,CUST4689,79487.12,Transfer,2025-07-09 10:48:18
CBS106009,CUST2032,32848.45,Withdrawal,2023-04-09 09:15:44
CBS106010,CUST4797,90213.26,Deposit,2025-05-18 05:58:46
CBS106011,CUST2992,68034.34,Deposit,2024-05-28 08:20:34
CBS106012,CUST2141,52599.71,Deposit,2022-03-21 09:42:17
CBS106013,CUST3253,84936.5,Deposit,2022-04-17 09:05:17
CBS106014,CUST2739,87834.01,Transfer,2023-12-08 08:52:26
CBS106015,CUST2231,60143.82,Deposit,2025-07-02 19:58:25
CBS106016,CUST1584,58634.77,Deposit,2024-06-18 09:14:25
CBS106017,CUST4890,68626.26,Transfer,2022-11-22 14:00:22
CBS106018,CUST4871,57135.2,Deposit,2023-08-09 10:11:43
CBS106019,CUST2396,58127.06,Deposit,2022-12-07 12:22:24
CBS106020,CUST4513,60022.04,Withdrawal,2023-06-08 00:11:30
CBS106021,CUST3451,32542.86,Deposit,2025-04-07 17:20:49
CBS106022,CUST1851,75493.66,Deposit,2025-04-15 09:36:06
CBS106023,CUST5603,36142.04,Deposit,2023-04-11 03:52:02
CBS106024,CUST4700,64943.26,Transfer,2023-12-24 05:25:26
CBS106025,CUST3290,72783.71,Deposit,2022-03-08 17:48:05
CBS106026,CUST4443,55911.6,Deposit,2023-04-06 01:58:22
CBS106027,CUST3767,23671.44,Withdrawal,2022-04-04 00:34:25
CBS106028,CUST1658,58067.81,Withdrawal,2024-03-23 05:27:54
CBS106029,CUST2867,81805.97,Deposit,2022-03-26 00:23:57
CBS106030,CUST3344,8482.03,Deposit,2023-09-25 23:03:25
CBS106031,CUST5475,66015.87,Withdrawal,2023-01-05 01:48:00
CBS106032,CUST5569,11279.77,Transfer,2024-06-29 11:36:41
CBS106033,CUST4873,64946.24,Transfer,2025-06-26 20:13:06
CBS106034,CUST1020,28250.88,Deposit,2022-08-03 01:28:05
CBS106035,CUST4176,89127.04,Transfer,2024-10-27 18:07:06
CBS106036,CUST2123,39885.87,Deposit,2024-02-29 02:58:23
CBS106037,CUST4820,38785.07,Withdrawal,2022-09-17 15:34:22
CBS106038,CUST1082,85428.8,Transfer,2023-01-11 06:01:34
CBS106039,CUST1532,96332.46,Withdrawal,2024-04-06 00:15:33
CBS106040,CUST1470,3360.13,Deposit,2022-10-16 23:28:57
CBS106041,CUST3734,49326.11,Deposit,2025-06-08 07:10:13
CBS106042,CUST2691,56821.53,Withdrawal,2025-09-20 10:40:42
CBS106043,CUST4007,92666.22,Withdrawal,2023-09-18 02:11:32
CBS106044,CUST4595,59628.65,Transfer,2023-11-04 17:28:56
CBS106045,CUST4969,57954.29,Transfer,2025-04-14 11:26:27
CBS106046,CUST3845,74086.04,Withdrawal,2025-08-08 02:23:10
CBS106047,CUST2766,79207.98,Withdrawal,2023-03-08 02:21:58
CBS106048,CUST3214,47127.37,Withdrawal,2023-09-19 09:00:09
CBS106049,CUST4961,16527.49,Deposit,2022-09-02 09:00:16
CBS106050,CUST3429,85641.16,Withdrawal,2022-05-03 11:09:40
CBS106051,CUST1791,16916.15,Withdrawal,2025-06-07 15:21:14
CBS106052,CUST5747,98008.51,Transfer,2025-09-28 10:18:10
CBS106053,CUST2361,36600.21,Transfer,2022-10-13 14:25:32
CBS106054,CUST3693,95173.5,Transfer,2024-08-19 20:07:53
CBS106055,CUST5152,70321.32,Withdrawal,2025-05-05 07:08:03
CBS106056,CUST4214,86586.52,Withdrawal,2024-06-26 05:46:03
CBS106057,CUST5404,94285.69,Withdrawal,2024-09-06 14:42:11
CBS106058,CUST1920,67111.58,Withdrawal,2024-05-24 13:23:04
CBS106059,CUST1223,78142.6,Withdrawal,2023-04-23 15:22:18
CBS106060,CUST3699,20709.82,Withdrawal,2025-06-26 15:24:28
CBS106061,CUST2135,38508.14,Withdrawal,2023-02-13 08:24:29
CBS106062,CUST4608,40355.93,Transfer,2023-05-21 18:55:16
CBS106063,CUST1809,17495.16,Withdrawal,2022-03-26 13:05:24
CBS106064,CUST3294,56275.97,Transfer,2024-01-09 00:16:13
CBS106065,CUST1523,74709.17,Deposit,2025-03-08 22:13:34
CBS106066,CUST1419,25580.14,Transfer,2024-05-14 19:23:35
CBS106067,CUST1131,72775.61,Transfer,2023-02-12 02:57:40
CBS106068,CUST5578,82614.76,Transfer,2024-10-24 14:23:57
CBS106069,CUST1055,2009.14,Deposit,2025-06-21 13:53:02
CBS106070,CUST5465,84076.17,Transfer,2025-05-28 15:41:22
CBS106071,CUST4335,22076.22,Withdrawal,2025-03-12 19:19:39
CBS106072,CUST5796,2185.55,Transfer,2024-07-12 16:16:10
CBS106073,CUST5615,80244.95,Deposit,2025-05-28 05:16:08
CBS106074,CUST5742,78991.44,Withdrawal,2025-09-13 12:33:16
CBS106075,CUST4943,1884.41,Withdrawal,2022-01-04 20:39:15
CBS106076,CUST1943,7626.0,Transfer,2022-07-29 05:51:31
CBS106077,CUST5130,92186.84,Withdrawal,2025-02-18 07:33:52
CBS106078,CUST5362,90569.66,Withdrawal,2025-10-28 21:11:02
CBS106079,CUST3646,52461.34,Transfer,2024-08-22 11:52:33
CBS106080,CUST5705,85485.71,Deposit,2023-09-22 06:55:49
CBS106081,CUST5562,30163.23,Withdrawal,2023-07-18 14:28:53
CBS106082,CUST3565,15898.58,Deposit,2024-07-31 20:07:18
CBS106083,CUST5328,97617.54,Deposit,2022-05-07 21:14:49
CBS106084,CUST3376,58013.57,Withdrawal,2024-01-17 14:28:27
CBS106085,CUST4612,29980.32,Deposit,2023-10-15 21:16:37
CBS106086,CUST2215,51976.53,Withdrawal,2022-05-06 10:13:22
CBS106087,CUST3793,60314.93,Transfer,2025-03-27 05:16:41
CBS106088,CUST5673,33456.47,Withdrawal,2022-07-18 00:54:30
CBS106089,CUST2902,76816.71,Withdrawal,2022-05-31 05:46:10
CBS106090,CUST3277,4473.14,Transfer,2023-04-10 15:53:41
CBS106091,CUST3188,24521.17,Deposit,2022-11-26 10:00:36
CBS106092,CUST2094,31556.87,Withdrawal,2022-04-05 17:45:31
CBS106093,CUST5920,72491.31,Deposit,2022-01-09 01:57:15
CBS106094,CUST2023,79748.51,Deposit,2025-05-04 20:25:34
CBS106095,CUST3000,62694.59,Transfer,2022-09-05 05:40:26
CBS106096,CUST2714,33490.22,Deposit,2024-02-21 14:01:22
CBS106097,CUST3772,26526.28,Withdrawal,2025-02-17 16:19:24
CBS106098,CUST4933,40000.12,Withdrawal,2025-08-26 12:44:22
CBS106099,CUST3172,44209.56,Deposit,2022-11-26 20:47:01
CBS106100,CUST4412,59647.53,Withdrawal,2025-02-12 01:00:40
CBS106101,CUST1880,67928.55,Transfer,2022-03-12 12:04:22
CBS106102,CUST1863,38120.69,Withdrawal,2023-08-20 15:41:50
CBS106103,CUST3391,12445.89,Deposit,2024-09-03 00:27:17
CBS106104,CUST2186,44227.71,Withdrawal,2023-08-24 17:34:45
CBS106105,CUST4597,36477.11,Withdrawal,2024-09-12 17:19:58
CBS106106,CUST1183,6443.93,Transfer,2024-03-17 02:34:12
CBS106107,CUST2085,20940.87,Deposit,2023-10-03 14:16:58
CBS106108,CUST1907,41789.34,Transfer,2024-12-15 18:46:17
CBS106109,CUST2878,55535.72,Deposit,2022-09-15 03:33:11
CBS106110,CUST4580,54690.61,Deposit,2024-12-09 01:56:55
CBS106111,CUST5237,21620.73,Withdrawal,2025-10-13 10:13:27
CBS106112,CUST1629,23468.15,Deposit,2022-12-31 04:28:17
CBS106113,CUST4800,71235.99,Deposit,2024-02-28 09:29:59
CBS106114,CUST5629,34459.37,Transfer,2025-10-01 19:36:00
CBS106115,CUST3540,19339.14,Withdrawal,2022-06-17 02:21:41
CBS106116,CUST1624,45594.85,Transfer,2022-07-25 22:05:10
CBS106117,CUST3746,49576.83,Withdrawal,2023-11-24 22:10:42
CBS106118,CUST3901,20333.54,Transfer,2023-12-19 15:13:25
CBS106119,CUST5622,46990.1,Transfer,2023-06-19 01:58:35
CBS106120,CUST1110,74950.39,Withdrawal,2024-04-13 21:06:38
CBS106121,CUST4916,17487.09,Withdrawal,2023-04-26 04:48:34
CBS106122,CUST1112,36184.42,Withdrawal,2022-12-02 14:07:36
CBS106123,CUST3513,10583.66,Transfer,2022-02-09 11:21:04
CBS106124,CUST1828,21905.66,Deposit,2024-08-31 06:36:32
CBS106125,CUST1046,43504.96,Deposit,2024-03-19 17:02:01
CBS106126,CUST3841,97457.3,Transfer,2024-03-22 04:57:47
CBS106127,CUST1580,70049.23,Transfer,2022-09-25 05:29:21
CBS106128,CUST1455,93188.65,Withdrawal,2025-05-19 19:32:26
CBS106129,CUST3979,10915.0,Withdrawal,2023-02-27 23:37:12
CBS106130,CUST3230,94223.15,Withdrawal,2022-06-23 11:45:40
CBS106131,CUST2607,51350.4,Transfer,2023-03-04 00:08:24
CBS106132,CUST4013,28591.62,Withdrawal,2025-05-09 14:11:33
CBS106133,CUST3810,84555.45,Deposit,2025-03-21 07:28:35
CBS106134,CUST1702,60334.49,Withdrawal,2022-06-11 01:18:01
CBS106135,CUST3685,9529.04,Withdrawal,2022-12-23 04:19:07
CBS106136,CUST4249,53762.26,Withdrawal,2023-10-24 16:11:28
CBS106137,CUST2264,64366.92,Transfer,2025-07-07 19:44:55
CBS106138,CUST1632,2267.7,Deposit,2024-07-27 21:30:42
CBS106139,CUST2870,55189.59,Withdrawal,2024-06-10 12:38:13
CBS106140,CUST3342,36637.93,Withdrawal,2024-02-26 23:07:03
CBS106141,CUST1057,45957.1,Deposit,2023-12-02 08:23:07
CBS106142,CUST4608,11340.33,Withdrawal,2024-07-06 18:44:05
CBS106143,CUST5370,50536.48,Withdrawal,2022-02-14 10:10:17
CBS106144,CUST2358,98480.14,Transfer,2024-10-19 17:31:30
CBS106145,CUST3541,73942.27,Transfer,2023-02-05 04:45:36
