device_id,customer_id,device_type,os,registration_date
DEV_001911,CUST_01079,POS Terminal,N/A,2021-08-05
DEV_001912,CUST_00779,Desktop,Windows,2020-10-10
DEV_001913,CUST_04250,Mobile,Android,2020-05-13
DEV_001914,CUST_03969,Mobile,Windows,2022-08-04
DEV_001915,CUST_04597,Mobile,Windows,2021-06-16
DEV_001916,CUST_02554,POS Terminal,MacOS,2020-11-18
DEV_001917,CUST_04245,ATM,Linux,2022-11-20
DEV_001918,CUST_04104,Desktop,Linux,2020-07-15
DEV_001919,CUST_04689,Mobile,MacOS,2022-10-13
DEV_001920,CUST_04565,Desktop,MacOS,2021-04-03
DEV_001921,CUST_04547,Desktop,iOS,2021-08-04
DEV_001922,CUST_03679,Mobile,iOS,2020-03-06
DEV_001923,CUST_04224,Mobile,Android,2022-03-16
DEV_001924,CUST_03706,POS Terminal,iOS,2021-11-24
DEV_001925,CUST_03359,POS Terminal,iOS,2020-11-29
DEV_001926,CUST_00853,POS Terminal,Windows,2022-08-26
DEV_001927,CUST_04183,Mobile,Windows,2022-07-15
DEV_001928,CUST_03966,POS Terminal,MacOS,2022-01-04
DEV_001929,CUST_04630,Desktop,N/A,2022-11-08
DEV_001930,CUST_03324,Mobile,Linux,2021-09-19
DEV_001931,CUST_04920,POS Terminal,Android,2021-08-24
DEV_001932,CUST_04475,ATM,iOS,2022-04-01
DEV_001933,CUST_00456,POS Terminal,Windows,2022-05-06
DEV_001934,CUST_04414,POS Terminal,Linux,2021-04-26
DEV_001935,CUST_00230,POS Terminal,iOS,2021-09-25
DEV_001936,CUST_04604,Desktop,N/A,2021-10-30
DEV_001937,CUST_04886,POS Terminal,Linux,2021-03-07
DEV_001938,CUST_03478,Desktop,Windows,2021-05-07
DEV_001939,CUST_03359,Mobile,MacOS,2022-08-02
DEV_001940,CUST_00760,POS Terminal,N/A,2020-10-31
DEV_001941,CUST_01791,POS Terminal,N/A,2020-11-13
DEV_001942,CUST_04542,Mobile,iOS,2020-03-16
DEV_001943,CUST_01367,POS Terminal,iOS,2020-06-11
DEV_001944,CUST_00325,Mobile,Android,2020-04-30
DEV_001945,CUST_00877,POS Terminal,iOS,2020-08-29
DEV_001946,CUST_00167,Desktop,Windows,2020-10-29
DEV_001947,CUST_03665,Desktop,Linux,2020-08-08
DEV_001948,CUST_00581,POS Terminal,N/A,2022-07-08
DEV_001949,CUST_04935,POS Terminal,Linux,2020-09-15
DEV_001950,CUST_01800,POS Terminal,MacOS,2020-11-01
DEV_001951,CUST_01110,POS Terminal,N/A,2020-05-30
DEV_001952,CUST_03628,Mobile,N/A,2021-08-01
DEV_001953,CUST_02854,Mobile,MacOS,2021-11-12
DEV_001954,CUST_01173,POS Terminal,Windows,2021-10-17
DEV_001955,CUST_00772,POS Terminal,Linux,2021-05-04
DEV_001956,CUST_00928,Mobile,N/A,2022-09-13
DEV_001957,CUST_02909,Mobile,MacOS,2022-06-10
DEV_001958,CUST_00606,Mobile,N/A,2022-04-19
DEV_001959,CUST_03907,Mobile,MacOS,2020-09-08
DEV_001960,CUST_04101,POS Terminal,Android,2021-09-11
DEV_001961,CUST_04095,Mobile,Android,2021-03-05
DEV_001962,CUST_01002,Mobile,Windows,2022-08-27
DEV_001963,CUST_03974,POS Terminal,Windows,2020-03-10
DEV_001964,CUST_00414,Mobile,Windows,2022-01-15
DEV_001965,CUST_04811,POS Terminal,Windows,2020-11-16
DEV_001966,CUST_02015,Mobile,Linux,2022-03-11
DEV_001967,CUST_01488,Desktop,iOS,2021-01-27
DEV_001968,CUST_00783,Mobile,Windows,2021-12-07
DEV_001969,CUST_00527,Mobile,Android,2020-05-15
DEV_001970,CUST_00001,Mobile,N/A,2020-04-10
DEV_001971,CUST_00271,POS Terminal,iOS,2020-03-05
DEV_001972,CUST_02532,Desktop,iOS,2021-05-31
DEV_001973,CUST_01072,Mobile,Linux,2022-03-08
DEV_001974,CUST_00694,POS Terminal,MacOS,2021-01-17
DEV_001975,CUST_02888,Mobile,N/A,2022-10-16
DEV_001976,CUST_03579,POS Terminal,N/A,2022-08-07
DEV_001977,CUST_01996,Mobile,iOS,2022-03-25
DEV_001978,CUST_03578,Desktop,Linux,2021-10-24
DEV_001979,CUST_01710,Mobile,Linux,2022-07-09
DEV_001980,CUST_02100,Desktop,Linux,2020-09-29
DEV_001981,CUST_00470,Desktop,Windows,2021-10-31
DEV_001982,CUST_02291,Mobile,N/A,2022-05-14
DEV_001983,CUST_00337,Mobile,MacOS,2021-10-06
DEV_001984,CUST_00756,POS Terminal,Windows,2021-01-11
DEV_001985,CUST_02602,POS Terminal,Android,2020-01-16
DEV_001986,CUST_01720,Desktop,MacOS,2020-12-02
DEV_001987,CUST_02100,Desktop,Windows,2021-05-28
DEV_001988,CUST_00413,Desktop,MacOS,2022-05-01
DEV_001989,CUST_03613,Mobile,Android,2020-07-09
DEV_001990,CUST_03281,POS Terminal,Windows,2022-09-24
DEV_001991,CUST_04104,Mobile,MacOS,2021-11-16
DEV_001992,CUST_02994,Desktop,Android,2020-10-30
DEV_001993,CUST_03463,Desktop,N/A,2020-03-27
DEV_001994,CUST_00247,Desktop,Linux,2020-10-14
DEV_001995,CUST_03779,POS Terminal,MacOS,2021-05-06
DEV_001996,CUST_00412,Mobile,Android,2022-11-16
DEV_001997,CUST_03368,POS Terminal,N/A,2022-10-11
DEV_001998,CUST_04331,Desktop,Linux,2021-07-23
DEV_001999,CUST_02690,Mobile,Android,2021-02-18
DEV_002000,CUST_00588,Mobile,N/A,2021-01-04
DEV_002001,CUST_01469,POS Terminal,N/A,2022-05-05
DEV_002002,CUST_00233,Mobile,N/A,2020-03-19
DEV_002003,CUST_01887,Desktop,iOS,2020-01-19
DEV_002004,CUST_00310,Desktop,Android,2022-01-08
DEV_002005,CUST_00944,Desktop,Windows,2021-12-03
DEV_002006,CUST_00908,POS Terminal,Windows,2022-02-02
DEV_002007,CUST_02749,Mobile,Windows,2021-11-21
DEV_002008,CUST_02526,Desktop,Windows,2020-01-06
DEV_002009,CUST_01601,Mobile,N/A,2020-08-02
DEV_002010,CUST_02100,Mobile,N/A,2022-09-15
DEV_002011,CUST_00546,POS Terminal,iOS,2022-10-23
DEV_002012,CUST_02349,Mobile,iOS,2021-02-17
DEV_002013,CUST_03824,Mobile,iOS,2021-03-08
DEV_002014,CUST_02689,POS Terminal,Linux,2020-10-29
DEV_002015,CUST_03315,Mobile,MacOS,2021-11-11
DEV_002016,CUST_04452,POS Terminal,Windows,2022-10-31
DEV_002017,CUST_04931,POS Terminal,MacOS,2021-07-14
DEV_002018,CUST_04973,Mobile,Windows,2022-12-23
DEV_002019,CUST_01842,Mobile,Windows,2022-03-11
DEV_002020,CUST_01637,Mobile,Windows,2022-12-18
DEV_002021,CUST_01676,Mobile,iOS,2021-02-06
DEV_002022,CUST_04833,Mobile,N/A,2022-06-09
DEV_002023,CUST_01791,POS Terminal,Linux,2020-03-21
DEV_002024,CUST_03145,POS Terminal,Windows,2022-07-20
DEV_002025,CUST_03521,Mobile,Windows,2021-08-17
DEV_002026,CUST_01842,POS Terminal,Windows,2022-07-23
DEV_002027,CUST_00156,Mobile,Android,2020-04-01
DEV_002028,CUST_00934,Desktop,Windows,2021-08-05
DEV_002029,CUST_00576,Mobile,iOS,2021-11-12
DEV_002030,CUST_01334,Mobile,iOS,2020-02-06
DEV_002031,CUST_03108,POS Terminal,MacOS,2022-04-14
DEV_002032,CUST_04344,Desktop,N/A,2020-05-08
DEV_002033,CUST_01452,Desktop,N/A,2022-08-29
DEV_002034,CUST_04549,Mobile,iOS,2022-05-04
DEV_002035,CUST_00940,Mobile,MacOS,2022-08-07
DEV_002036,CUST_03460,POS Terminal,Linux,2021-04-17
DEV_002037,CUST_01094,POS Terminal,Android,2021-10-07
DEV_002038,CUST_03942,Mobile,iOS,2021-04-01
DEV_002039,CUST_02502,Mobile,Windows,2022-07-09
DEV_002040,CUST_04363,Desktop,Linux,2021-06-26
DEV_002041,CUST_01462,Desktop,Windows,2021-09-06
DEV_002042,CUST_02414,Desktop,MacOS,2020-03-20
DEV_002043,CUST_03774,Desktop,MacOS,2021-04-14
DEV_002044,CUST_01211,ATM,Android,2021-06-04
DEV_002045,CUST_03299,Mobile,Linux,2022-03-19
DEV_002046,CUST_00061,Desktop,MacOS,2021-06-27
DEV_002047,CUST_02216,Desktop,Windows,2020-01-09
DEV_002048,CUST_04251,Desktop,N/A,2022-12-22
DEV_002049,CUST_02832,Mobile,iOS,2021-04-14
DEV_002050,CUST_04818,Desktop,iOS,2020-03-24
DEV_002051,CUST_04103,Desktop,N/A,2021-03-30
DEV_002052,CUST_04619,Desktop,Linux,2022-07-09
DEV_002053,CUST_00251,Mobile,Linux,2021-05-04
DEV_002054,CUST_01600,Desktop,MacOS,2022-03-24
DEV_002055,CUST_02168,POS Terminal,iOS,2020-01-05
DEV_002056,CUST_03141,POS Terminal,N/A,2022-05-30
DEV_002057,CUST_01286,POS Terminal,Android,2020-04-07
DEV_002058,CUST_01788,Desktop,N/A,2020-06-04
DEV_002059,CUST_01469,Mobile,Android,2021-07-14
DEV_002060,CUST_04034,Desktop,N/A,2022-05-03
DEV_002061,CUST_01503,Mobile,N/A,2020-02-03
DEV_002062,CUST_01255,POS Terminal,N/A,2022-10-24
DEV_002063,CUST_04320,Mobile,N/A,2021-09-19
DEV_002064,CUST_04815,POS Terminal,N/A,2020-04-14
DEV_002065,CUST_02901,POS Terminal,N/A,2022-10-14
DEV_002066,CUST_03438,POS Terminal,Android,2021-03-13
DEV_002067,CUST_00028,POS Terminal,Android,2022-12-29
DEV_002068,CUST_00901,Desktop,MacOS,2021-08-11
DEV_002069,CUST_00849,Desktop,N/A,2020-08-25
DEV_002070,CUST_00101,Mobile,Windows,2021-04-25
DEV_002071,CUST_02106,Mobile,Android,2022-03-07
DEV_002072,CUST_04511,Mobile,MacOS,2021-11-03
DEV_002073,CUST_03241,Mobile,Android,2020-12-28
DEV_002074,CUST_03318,POS Terminal,Android,2021-02-14
DEV_002075,CUST_01489,Mobile,N/A,2020-01-30
DEV_002076,CUST_01454,POS Terminal,Windows,2022-05-29
DEV_002077,CUST_01802,Mobile,Android,2020-06-12
DEV_002078,CUST_04517,ATM,MacOS,2021-11-04
DEV_002079,CUST_04117,Mobile,N/A,2021-05-17
DEV_002080,CUST_04732,Mobile,MacOS,2022-09-09
DEV_002081,CUST_03441,Mobile,iOS,2020-02-12
DEV_002082,CUST_04560,POS Terminal,Linux,2020-07-22
DEV_002083,CUST_01516,Mobile,Android,2020-09-22
DEV_002084,CUST_03922,POS Terminal,N/A,2021-06-12
DEV_002085,CUST_03167,Desktop,Android,2020-12-12
DEV_002086,CUST_00024,Mobile,MacOS,2021-08-21
DEV_002087,CUST_00396,Mobile,Android,2021-06-10
DEV_002088,CUST_01428,POS Terminal,N/A,2022-05-01
DEV_002089,CUST_03205,Mobile,MacOS,2020-11-27
DEV_002090,CUST_01014,POS Terminal,iOS,2022-05-23
DEV_002091,CUST_04518,Mobile,N/A,2021-02-21
DEV_002092,CUST_04227,Desktop,Android,2020-12-01
DEV_002093,CUST_00420,Desktop,N/A,2022-01-10
DEV_002094,CUST_03350,Desktop,N/A,2020-07-18
DEV_002095,CUST_03966,Mobile,iOS,2021-08-14
DEV_002096,CUST_04871,POS Terminal,iOS,2021-09-25
DEV_002097,CUST_01427,POS Terminal,Linux,2020-05-20
DEV_002098,CUST_04271,Desktop,MacOS,2020-06-05
DEV_002099,CUST_00464,Desktop,iOS,2020-11-14
DEV_002100,CUST_00390,Desktop,MacOS,2020-09-05
DEV_002101,CUST_00136,POS Terminal,Linux,2020-01-07
DEV_002102,CUST_02457,POS Terminal,MacOS,2021-05-05
DEV_002103,CUST_02272,Mobile,N/A,2020-05-15
DEV_002104,CUST_00601,Mobile,Linux,2021-07-07
DEV_002105,CUST_00619,ATM,Android,2021-01-01
DEV_002106,CUST_01577,Mobile,Linux,2020-08-20
DEV_002107,CUST_03770,ATM,Linux,2022-07-13
DEV_002108,CUST_02926,Desktop,Linux,2021-11-22
DEV_002109,CUST_00009,Mobile,Windows,2020-09-05
DEV_002110,CUST_01204,Mobile,iOS,2022-10-21
DEV_002111,CUST_01722,Desktop,MacOS,2022-12-30
DEV_002112,CUST_00594,POS Terminal,N/A,2022-08-10
DEV_002113,CUST_03761,Mobile,MacOS,2022-11-12
DEV_002114,CUST_00606,Mobile,Windows,2020-09-07
DEV_002115,CUST_01470,POS Terminal,Android,2022-09-12
DEV_002116,CUST_01696,Mobile,N/A,2021-07-23
DEV_002117,CUST_01307,Desktop,iOS,2020-06-19
DEV_002118,CUST_01688,Desktop,iOS,2021-12-30
DEV_002119,CUST_03984,Mobile,iOS,2020-07-07
DEV_002120,CUST_03727,Mobile,iOS,2021-12-24
DEV_002121,CUST_01049,Mobile,Windows,2020-12-27
DEV_002122,CUST_01736,Mobile,MacOS,2022-03-05
DEV_002123,CUST_04329,Desktop,Android,2021-01-22
DEV_002124,CUST_03360,Desktop,N/A,2021-05-27
DEV_002125,CUST_00685,Desktop,N/A,2020-02-07
DEV_002126,CUST_02339,Desktop,Android,2020-06-25
DEV_002127,CUST_00949,Mobile,Android,2020-05-09
DEV_002128,CUST_03431,Mobile,Windows,2020-11-28
DEV_002129,CUST_02672,Mobile,Windows,2020-10-25
DEV_002130,CUST_00305,Mobile,Linux,2021-12-01
DEV_002131,CUST_02398,POS Terminal,Windows,2020-11-24
DEV_002132,CUST_02001,Mobile,iOS,2022-12-05
DEV_002133,CUST_02527,Mobile,MacOS,2022-12-31
DEV_002134,CUST_04226,POS Terminal,Android,2021-02-01
DEV_002135,CUST_00187,POS Terminal,Windows,2022-09-07
DEV_002136,CUST_01565,ATM,MacOS,2021-12-20
DEV_002137,CUST_01910,Mobile,iOS,2020-03-02
DEV_002138,CUST_02283,Mobile,Windows,2021-11-27
DEV_002139,CUST_00278,Mobile,Windows,2022-03-08
DEV_002140,CUST_01483,Mobile,MacOS,2022-06-04
DEV_002141,CUST_04883,Desktop,N/A,2020-07-31
DEV_002142,CUST_01878,POS Terminal,N/A,2022-11-15
DEV_002143,CUST_04461,Desktop,iOS,2022-04-04
DEV_002144,CUST_04564,Mobile,Windows,2021-03-10
DEV_002145,CUST_01649,Mobile,MacOS,2020-12-09
DEV_002146,CUST_01925,POS Terminal,iOS,2021-01-24
DEV_002147,CUST_02699,Desktop,Windows,2022-09-17
DEV_002148,CUST_03800,POS Terminal,N/A,2020-05-17
DEV_002149,CUST_01298,POS Terminal,Windows,2021-04-09
DEV_002150,CUST_01352,ATM,Android,2022-10-09
DEV_002151,CUST_02909,POS Terminal,Linux,2022-07-26
DEV_002152,CUST_02232,Mobile,iOS,2022-03-04
DEV_002153,CUST_02029,POS Terminal,MacOS,2021-10-21
DEV_002154,CUST_01218,Desktop,Android,2022-01-25
DEV_002155,CUST_00272,Mobile,Windows,2021-02-11
DEV_002156,CUST_01324,Mobile,MacOS,2020-03-26
DEV_002157,CUST_02244,Mobile,Android,2020-03-15
DEV_002158,CUST_02953,Mobile,Android,2022-07-16
DEV_002159,CUST_00331,Mobile,N/A,2021-01-20
DEV_002160,CUST_03558,Desktop,N/A,2020-01-08
DEV_002161,CUST_02668,ATM,Linux,2021-12-28
DEV_002162,CUST_02547,Desktop,N/A,2020-02-05
DEV_002163,CUST_03472,Mobile,Android,2022-02-01
DEV_002164,CUST_01828,Mobile,iOS,2021-11-24
DEV_002165,CUST_01836,Mobile,Linux,2022-05-01
DEV_002166,CUST_02129,Desktop,Linux,2020-01-16
DEV_002167,CUST_04957,POS Terminal,Windows,2021-10-07
DEV_002168,CUST_03937,Mobile,Windows,2022-08-07
DEV_002169,CUST_02174,Desktop,iOS,2020-06-23
DEV_002170,CUST_03710,POS Terminal,MacOS,2020-10-01
DEV_002171,CUST_00130,Mobile,N/A,2020-07-15
DEV_002172,CUST_01559,Mobile,N/A,2022-12-02
DEV_002173,CUST_02262,POS Terminal,iOS,2020-08-26
DEV_002174,CUST_03201,Desktop,Linux,2020-10-05
DEV_002175,CUST_03725,Mobile,Windows,2022-08-27
DEV_002176,CUST_03534,Mobile,iOS,2022-10-09
DEV_002177,CUST_01804,Desktop,Windows,2021-11-28
DEV_002178,CUST_03129,Mobile,iOS,2020-09-02
DEV_002179,CUST_04694,POS Terminal,N/A,2020-03-07
DEV_002180,CUST_00615,Mobile,iOS,2021-10-11
DEV_002181,CUST_03411,Mobile,Android,2021-05-18
DEV_002182,CUST_04519,Mobile,iOS,2021-10-01
DEV_002183,CUST_02382,POS Terminal,Windows,2022-05-21
DEV_002184,CUST_01865,POS Terminal,iOS,2021-08-23
DEV_002185,CUST_01953,POS Terminal,MacOS,2020-03-20
DEV_002186,CUST_00688,Mobile,N/A,2020-08-06
DEV_002187,CUST_03928,POS Terminal,N/A,2020-04-22
DEV_002188,CUST_04243,POS Terminal,Android,2021-09-06
DEV_002189,CUST_03508,Mobile,iOS,2020-10-07
DEV_002190,CUST_02060,ATM,MacOS,2021-06-12
DEV_002191,CUST_02909,POS Terminal,Windows,2022-02-16
DEV_002192,CUST_03305,ATM,MacOS,2020-11-09
DEV_002193,CUST_02210,POS Terminal,N/A,2021-07-28
DEV_002194,CUST_01618,POS Terminal,Android,2021-11-27
DEV_002195,CUST_04043,POS Terminal,Windows,2022-04-23
DEV_002196,CUST_01900,Mobile,iOS,2020-06-01
DEV_002197,CUST_02035,POS Terminal,iOS,2022-12-23
DEV_002198,CUST_03572,Mobile,MacOS,2022-01-15
DEV_002199,CUST_03974,POS Terminal,iOS,2020-06-02
DEV_002200,CUST_02953,POS Terminal,Windows,2022-10-17
DEV_002201,CUST_04648,POS Terminal,N/A,2021-09-23
DEV_002202,CUST_00726,POS Terminal,Windows,2021-09-06
DEV_002203,CUST_03504,Mobile,iOS,2022-04-13
DEV_002204,CUST_03528,Desktop,MacOS,2020-02-16
DEV_002205,CUST_01178,Mobile,iOS,2020-02-23
DEV_002206,CUST_04086,Mobile,N/A,2021-08-06
DEV_002207,CUST_03410,Desktop,Linux,2021-11-02
DEV_002208,CUST_02341,Desktop,iOS,2021-01-13
DEV_002209,CUST_02484,Mobile,Android,2020-07-09
DEV_002210,CUST_04262,Mobile,iOS,2020-10-08
DEV_002211,CUST_03042,Mobile,N/A,2022-12-11
DEV_002212,CUST_03524,POS Terminal,Linux,2020-07-24
DEV_002213,CUST_04880,Desktop,Android,2022-01-12
DEV_002214,CUST_01560,Mobile,MacOS,2020-08-20
DEV_002215,CUST_00401,POS Terminal,Android,2020-07-13
DEV_002216,CUST_04211,Mobile,Windows,2021-06-25
DEV_002217,CUST_04447,Desktop,N/A,2021-11-14
DEV_002218,CUST_03332,Mobile,Linux,2021-10-13
DEV_002219,CUST_02866,ATM,Windows,2020-09-10
DEV_002220,CUST_04972,Mobile,Windows,2021-01-09
DEV_002221,CUST_01250,POS Terminal,Android,2021-03-10
DEV_002222,CUST_00614,Desktop,Android,2020-06-10
DEV_002223,CUST_04227,Mobile,Windows,2021-04-19
DEV_002224,CUST_01955,Mobile,N/A,2020-04-10
DEV_002225,CUST_04277,Mobile,MacOS,2021-07-20
DEV_002226,CUST_00349,POS Terminal,iOS,2021-09-29
DEV_002227,CUST_02519,Mobile,iOS,2020-06-12
DEV_002228,CUST_00161,POS Terminal,Linux,2021-08-31
DEV_002229,CUST_00114,Desktop,Android,2021-09-01
DEV_002230,CUST_01486,Mobile,iOS,2020-07-24
DEV_002231,CUST_01629,Mobile,MacOS,2022-04-06
DEV_002232,CUST_04239,POS Terminal,Linux,2020-03-24
DEV_002233,CUST_03684,Mobile,N/A,2021-09-30
DEV_002234,CUST_02499,Mobile,Android,2022-05-10
DEV_002235,CUST_01996,Desktop,iOS,2020-07-09
DEV_002236,CUST_02110,Mobile,Windows,2021-11-13
DEV_002237,CUST_00596,Desktop,MacOS,2021-07-05
DEV_002238,CUST_00940,Mobile,MacOS,2020-04-16
DEV_002239,CUST_01300,ATM,Android,2020-10-07
DEV_002240,CUST_03751,Mobile,N/A,2020-05-20
DEV_002241,CUST_01153,ATM,MacOS,2020-07-12
DEV_002242,CUST_04460,Mobile,Android,2020-01-09
DEV_002243,CUST_02095,Mobile,MacOS,2020-08-06
DEV_002244,CUST_03017,POS Terminal,iOS,2022-09-03
DEV_002245,CUST_01398,Mobile,N/A,2020-03-28
DEV_002246,CUST_02870,Mobile,Android,2022-08-18
DEV_002247,CUST_04756,Mobile,MacOS,2022-01-09
DEV_002248,CUST_01161,ATM,iOS,2022-04-11
DEV_002249,CUST_00796,Mobile,N/A,2020-08-06
DEV_002250,CUST_04131,POS Terminal,iOS,2021-06-25
DEV_002251,CUST_02918,Desktop,iOS,2020-11-21
DEV_002252,CUST_02540,Mobile,N/A,2021-05-22
DEV_002253,CUST_04354,Mobile,Android,2020-06-16
DEV_002254,CUST_02435,POS Terminal,Android,2021-11-15
DEV_002255,CUST_04366,POS Terminal,MacOS,2020-12-10
DEV_002256,CUST_02001,Desktop,N/A,2021-01-14
DEV_002257,CUST_03119,Mobile,N/A,2020-07-31
DEV_002258,CUST_02742,Mobile,N/A,2020-02-04
DEV_002259,CUST_00954,Desktop,Windows,2022-08-21
DEV_002260,CUST_01726,Desktop,Windows,2021-03-23
DEV_002261,CUST_01511,POS Terminal,Linux,2020-09-16
DEV_002262,CUST_01587,Mobile,Windows,2020-12-12
DEV_002263,CUST_01742,ATM,N/A,2022-11-09
DEV_002264,CUST_02459,Mobile,Windows,2021-05-03
DEV_002265,CUST_02893,Mobile,MacOS,2022-04-15
DEV_002266,CUST_01975,POS Terminal,Android,2020-01-11
DEV_002267,CUST_01393,Desktop,Windows,2022-12-07
DEV_002268,CUST_03338,Mobile,Linux,2021-07-13
DEV_002269,CUST_02833,POS Terminal,MacOS,2021-01-19
DEV_002270,CUST_00790,Desktop,iOS,2022-10-05
DEV_002271,CUST_00300,Mobile,iOS,2021-05-02
DEV_002272,CUST_03851,Desktop,Linux,2020-05-01
DEV_002273,CUST_01322,Mobile,Android,2022-05-30
DEV_002274,CUST_04470,Mobile,N/A,2021-03-08
DEV_002275,CUST_02110,Mobile,iOS,2022-03-06
DEV_002276,CUST_02386,Desktop,Android,2021-01-29
DEV_002277,CUST_03447,Mobile,Windows,2022-12-16
DEV_002278,CUST_04570,POS Terminal,Windows,2021-08-22
DEV_002279,CUST_04208,Desktop,Windows,2021-12-06
DEV_002280,CUST_00619,Mobile,iOS,2020-10-05
DEV_002281,CUST_04891,Desktop,iOS,2022-04-08
DEV_002282,CUST_00883,POS Terminal,Android,2022-04-22
DEV_002283,CUST_01704,Desktop,Android,2021-08-12
DEV_002284,CUST_02796,Mobile,N/A,2021-07-05
DEV_002285,CUST_02420,Mobile,Linux,2021-05-25
DEV_002286,CUST_04692,POS Terminal,N/A,2020-09-12
DEV_002287,CUST_03829,Mobile,Windows,2022-05-10
DEV_002288,CUST_00508,Mobile,MacOS,2021-06-06
DEV_002289,CUST_02036,Desktop,MacOS,2022-10-16
DEV_002290,CUST_01418,Mobile,Windows,2020-01-03
DEV_002291,CUST_02861,ATM,Linux,2020-08-22
DEV_002292,CUST_03580,POS Terminal,N/A,2022-04-10
DEV_002293,CUST_02386,Desktop,Android,2021-01-26
DEV_002294,CUST_01287,POS Terminal,iOS,2021-06-02
DEV_002295,CUST_00926,Desktop,Linux,2020-09-19
DEV_002296,CUST_00229,POS Terminal,Linux,2021-01-12
DEV_002297,CUST_01769,Desktop,Windows,2020-09-02
DEV_002298,CUST_02422,Mobile,Android,2021-05-24
DEV_002299,CUST_04913,POS Terminal,MacOS,2020-09-28
DEV_002300,CUST_03257,POS Terminal,MacOS,2020-03-23
DEV_002301,CUST_04965,ATM,N/A,2021-04-17
DEV_002302,CUST_04543,POS Terminal,N/A,2021-05-26
DEV_002303,CUST_03153,Mobile,MacOS,2020-04-05
DEV_002304,CUST_04894,Mobile,Linux,2020-05-27
DEV_002305,CUST_01234,Mobile,N/A,2022-03-19
DEV_002306,CUST_03036,Mobile,iOS,2020-09-29
DEV_002307,CUST_02597,Mobile,Android,2021-03-22
DEV_002308,CUST_01310,Desktop,iOS,2021-07-20
DEV_002309,CUST_00469,Desktop,MacOS,2020-08-18
DEV_002310,CUST_02417,Mobile,iOS,2020-01-06
DEV_002311,CUST_03796,Desktop,Linux,2021-03-06
DEV_002312,CUST_00854,Mobile,Windows,2020-08-14
DEV_002313,CUST_01124,Desktop,iOS,2020-01-29
DEV_002314,CUST_01621,ATM,N/A,2022-04-26
DEV_002315,CUST_03032,Desktop,iOS,2020-08-07
DEV_002316,CUST_04821,Mobile,iOS,2021-11-30
DEV_002317,CUST_03975,Desktop,N/A,2021-02-26
DEV_002318,CUST_03030,POS Terminal,MacOS,2022-07-04
DEV_002319,CUST_01471,Desktop,iOS,2020-10-22
DEV_002320,CUST_02462,ATM,Android,2020-10-28
DEV_002321,CUST_00093,Mobile,Linux,2020-09-09
DEV_002322,CUST_01277,Mobile,Android,2022-01-25
DEV_002323,CUST_03722,Mobile,Android,2021-10-27
DEV_002324,CUST_04657,POS Terminal,MacOS,2022-04-21
DEV_002325,CUST_01657,Desktop,iOS,2022-02-14
DEV_002326,CUST_03111,Mobile,Linux,2022-11-28
DEV_002327,CUST_04642,Mobile,Linux,2021-07-17
DEV_002328,CUST_03430,Desktop,Linux,2022-06-27
DEV_002329,CUST_04874,ATM,iOS,2021-02-16
DEV_002330,CUST_00188,Mobile,Linux,2020-10-25
DEV_002331,CUST_04704,Mobile,Linux,2021-02-27
DEV_002332,CUST_04771,Desktop,Windows,2022-03-08
DEV_002333,CUST_02346,Mobile,Windows,2021-12-24
DEV_002334,CUST_01104,Desktop,Linux,2021-01-20
DEV_002335,CUST_02227,Desktop,N/A,2021-05-12
DEV_002336,CUST_01281,Desktop,Android,2022-09-30
DEV_002337,CUST_04314,POS Terminal,N/A,2022-09-28
DEV_002338,CUST_04094,Mobile,iOS,2021-07-14
DEV_002339,CUST_02315,POS Terminal,Android,2022-06-14
DEV_002340,CUST_01341,POS Terminal,Android,2020-04-10
DEV_002341,CUST_00591,Mobile,iOS,2021-05-31
DEV_002342,CUST_00679,Mobile,iOS,2020-01-07
DEV_002343,CUST_00616,POS Terminal,MacOS,2022-06-06
DEV_002344,CUST_00850,POS Terminal,MacOS,2022-08-07
DEV_002345,CUST_02008,Mobile,MacOS,2020-11-20
DEV_002346,CUST_04823,Mobile,Linux,2020-05-05
DEV_002347,CUST_04171,Desktop,N/A,2020-05-02
DEV_002348,CUST_02785,Mobile,Linux,2022-07-28
DEV_002349,CUST_00336,POS Terminal,Linux,2022-12-09
DEV_002350,CUST_00804,Desktop,N/A,2021-08-15
DEV_002351,CUST_04951,POS Terminal,MacOS,2021-02-21
DEV_002352,CUST_00363,Desktop,N/A,2022-04-26
DEV_002353,CUST_02022,Desktop,iOS,2020-08-14
DEV_002354,CUST_02570,Desktop,Linux,2021-08-11
DEV_002355,CUST_03031,Mobile,iOS,2020-10-15
DEV_002356,CUST_02076,POS Terminal,N/A,2021-08-03
DEV_002357,CUST_03387,Desktop,MacOS,2021-07-26
DEV_002358,CUST_00905,POS Terminal,iOS,2020-12-28
DEV_002359,CUST_04459,POS Terminal,Linux,2022-05-22
DEV_002360,CUST_02086,Desktop,iOS,2020-01-29
DEV_002361,CUST_02712,Mobile,MacOS,2022-08-27
DEV_002362,CUST_03705,POS Terminal,Linux,2022-12-20
DEV_002363,CUST_00144,Mobile,Linux,2020-05-13
DEV_002364,CUST_03650,ATM,MacOS,2022-07-19
DEV_002365,CUST_03269,Mobile,Android,2021-12-13
DEV_002366,CUST_01070,Mobile,Windows,2021-09-12
DEV_002367,CUST_02186,POS Terminal,MacOS,2021-04-04
DEV_002368,CUST_02538,POS Terminal,N/A,2022-07-09
